x,y,z
-192,48,-992
-192,48,-992
-192,64,-1008
-192,64,-976
-192,64,-976
-208,32,-976
-208,32,-976
-192,32,-992
-192,32,-976
-192,32,-992
-192,48,-992
-192,48,-992
-176,48,-992
-192,48,-976
-192,48,-976
-192,48,-976
-192,48,-976
-208,16,-992
-208,16,-1008
-208,16,-1008
-192,48,-896
-192,48,-896
-112,16,-768
64,-352,-928
64,-352,-928
208,-848,-1088
208,-848,-1088
400,-1088,-944
624,-1296,-848
624,-1296,-848
800,-1664,-848
800,-1664,-848
656,-1968,-1040
496,-2032,-1264
496,-2032,-1264
480,-2032,-1472
624,-2032,-1600
624,-2032,-1600
944,-1552,-1584
944,-1552,-1584
1232,-1136,-1296
1520,-1072,-1120
1520,-1072,-1120
2048,-896,-912
2048,-896,-912
2048,-432,-784
2048,-144,-752
2048,-144,-752
2048,448,-752
2048,448,-752
2048,928,-848
1680,1376,-816
1680,1376,-816
1072,1376,-912
1072,1376,-912
832,1616,-768
672,1664,-832
672,1664,-832
464,1216,-832
464,1216,-832
256,784,-848
256,784,-848
80,448,-768
-16,304,-768
-16,304,-768
-112,192,-752
-112,192,-752
-208,128,-816
-272,144,-832
-272,144,-832
-304,112,-896
-304,112,-896
-304,176,-944
-304,224,-912
-304,224,-912
-320,112,-928
-320,112,-928
-384,-64,-976
-352,-48,-1008
-320,96,-960
-272,192,-912
-272,192,-912
-256,192,-960
-256,192,-960
-224,224,-960
-224,224,-960
-208,256,-976
-208,224,-1008
-208,224,-1008
-192,176,-1040
-160,160,-976
-160,160,-976
-144,192,-912
-144,192,-912
-128,288,-912
-128,304,-944
-128,304,-944
-112,208,-960
-112,208,-960
-96,160,-960
-80,208,-928
-80,208,-928
-32,336,-912
-32,336,-912
-48,352,-992
-48,352,-992
-80,288,-960
-16,160,-912
-16,160,-912
-48,192,-832
-80,208,-928
-80,208,-928
-112,144,-864
-112,144,-864
-144,176,-864
-176,208,-832
-176,208,-832
-224,224,-880
-272,144,-1024
-272,144,-1024
-368,-48,-1088
-368,-48,-1088
-416,-224,-1120
-480,-320,-1120
