x,y,z
0,112,-1008
-16,96,-1008
-16,96,-1008
-16,96,-1008
-16,96,-1008
-16,96,-1008
-16,96,-1008
-16,112,-1008
-16,96,-992
-16,96,-992
-16,80,-1008
-16,96,-1024
-16,96,-1024
-16,96,-1008
-16,96,-1008
-16,80,-1008
-16,96,-1008
-16,96,-1008
-16,112,-992
-16,112,-992
-32,80,-992
-64,16,-1024
-64,16,-1024
-48,-16,-1056
-48,-16,-1056
32,112,-1088
32,112,-1088
208,352,-1056
448,160,-896
448,160,-896
608,-432,-768
960,-848,-768
960,-848,-768
1216,-1072,-880
1216,-1072,-880
1264,-1312,-1360
1136,-1664,-1424
928,-2032,-1616
1024,-2032,-1904
1024,-2032,-1904
1344,-1600,-1440
1568,-752,-1328
1568,-752,-1328
1632,-416,-1376
1632,-416,-1376
1600,-736,-1376
1872,-1376,-1248
1872,-1376,-1248
2048,-1472,-864
2048,-1472,-864
2048,-1104,-384
2048,-96,-464
2048,-96,-464
2048,1008,-304
2048,1616,-304
2048,1616,-304
1872,2016,-432
1872,2016,-432
1296,2048,-80
992,1920,-112
992,1920,-112
576,1200,-320
576,1200,-320
368,704,-576
304,560,-832
304,560,-832
144,224,-1008
144,224,-1008
32,48,-1056
32,48,-1056
-64,-48,-960
-112,32,-1008
-112,32,-1008
-144,144,-912
-144,144,-912
-160,192,-864
-160,192,-864
-176,256,-816
-208,176,-864
-208,176,-864
-208,128,-992
-176,128,-1072
-176,128,-1072
-128,176,-1072
-128,176,-1072
-96,224,-1072
-80,240,-1056
-80,240,-1056
-80,192,-1056
-80,192,-1056
-112,128,-1008
-112,80,-1056
-112,80,-1056
-112,128,-1104
-112,128,-1104
-80,176,-1040
-48,224,-944
-48,224,-944
0,240,-896
0,240,-896
32,208,-912
112,240,-960
112,240,-960
176,256,-960
176,256,-960
224,304,-960
272,368,-944
272,320,-864
288,320,-896
288,320,-896
272,224,-944
288,192,-784
288,192,-784
320,368,-736
320,368,-736
320,528,-624
320,528,-624
240,688,-976
304,272,-672
304,272,-672
208,192,-688
208,192,-688
112,64,-576
48,80,-576
