x,y,z
-64,-32,-1008
-64,-32,-992
-64,-32,-992
-64,-32,-992
-48,-32,-992
-48,-32,-992
-64,-32,-992
-64,-32,-992
-64,-16,-1008
-48,-32,-992
-48,-32,-992
-64,-32,-992
-64,-32,-992
-64,-16,-1008
-48,-32,-992
-48,-32,-992
-48,-48,-1008
-48,-48,-1008
-32,-80,-1024
0,-96,-1024
0,-96,-1024
96,-128,-992
96,-128,-992
288,-240,-1120
592,-320,-1136
592,-320,-1136
928,-512,-1456
928,-512,-1456
1376,-784,-2048
1664,-960,-2048
1664,-960,-2048
1664,-1520,-1264
1568,-2032,-752
1568,-2032,-752
1536,-2032,-688
1536,-2032,-688
1824,-2032,-736
2048,-1392,-768
2048,-1392,-768
2048,-592,-816
2048,-592,-816
2048,-208,-1024
2048,-784,-1408
2048,-784,-1408
2048,-1088,-1088
2048,-1088,-1088
2048,-512,-688
2048,-512,-688
2048,1264,-640
2048,2048,-1648
2048,2048,-1648
2048,2048,-1808
2048,2048,-1808
1760,1184,-960
1760,1184,-960
864,768,-432
336,848,-672
336,848,-672
80,832,-1040
80,832,-1040
-48,576,-1152
-112,224,-1152
-112,224,-1152
-224,96,-912
-224,96,-912
-320,48,-688
-368,-32,-608
-368,-32,-608
-384,-80,-624
-384,-80,-624
-400,-112,-736
-400,-48,-832
-400,-48,-832
-416,16,-928
-400,32,-1024
-400,32,-1024
-400,0,-1056
-400,0,-1056
-416,-80,-944
-416,-80,-944
-432,-112,-848
-400,-64,-848
-384,32,-880
-384,32,-880
-368,112,-880
-368,112,-880
-368,112,-896
-368,112,-896
-352,96,-976
-352,96,-976
-352,64,-1008
-352,64,-1008
-368,64,-1008
-368,64,-1024
-368,64,-1024
-384,32,-1008
-384,32,-1008
-368,48,-1040
-384,80,-1056
-384,80,-1056
-384,112,-1056
-384,112,-1056
-432,96,-1104
-432,96,-1104
-480,112,-1152
-464,112,-1264
-464,112,-1264
-400,144,-1456
-400,144,-1456
-336,208,-1584
-256,352,-1680
-256,352,-1680
-224,480,-1600
-224,480,-1600
-224,448,-1376
-208,368,-1184
-208,368,-1184
-192,272,-1088
-192,272,-1088
-176,240,-1024
-192,192,-880
-192,192,-880
-240,144,-528
-240,144,-528
