x,y,z
-944,-32,-832
-896,-112,-752
-864,-128,-608
-864,-128,-608
-816,-128,-528
-816,-128,-528
-768,-128,-496
-720,-80,-480
-720,-80,-480
-704,-64,-416
-704,-64,-416
-704,-32,-384
-688,0,-352
-688,0,-352
-672,32,-320
-688,16,-288
-688,16,-288
-656,16,-224
-656,16,-224
-608,64,-112
-592,16,208
-592,16,208
-528,32,608
-528,32,608
-416,80,800
-272,64,720
-272,64,720
-128,-32,560
-128,-32,560
48,-48,448
224,-80,400
224,-80,400
432,-176,400
432,-176,400
800,-272,160
800,-272,160
1248,-256,-224
1760,-288,-400
2048,-288,-736
2048,-96,-1584
2048,-96,-1584
2048,160,-2016
2048,416,-1936
2048,416,-1936
1920,400,-1312
1920,400,-1312
1792,96,-656
1792,96,-656
1728,-80,-752
1728,-80,-752
1616,-16,-1072
1568,48,-976
1568,48,-976
1584,0,-1120
1584,0,-1120
1632,48,-1376
1664,-80,-1696
1664,-80,-1696
1664,400,-880
1664,400,-880
1264,80,-928
1056,32,-16
1056,32,-16
944,16,-128
944,16,-128
880,-176,0
848,-208,48
848,-208,48
832,-128,80
832,-128,80
896,32,48
896,32,48
992,160,-32
1088,160,-208
1088,160,-208
1168,96,-464
1168,96,-464
1136,48,-336
1056,48,-160
1056,48,-160
1008,16,-48
960,-64,-96
960,-64,-96
944,-96,-112
944,-96,-112
960,-48,-112
976,0,-128
976,0,-128
992,-16,-176
992,-16,-176
992,-16,-160
992,-16,-160
992,16,-224
1024,32,-192
1024,32,-192
1024,16,-240
1024,0,-208
1024,0,-208
1024,-16,-192
1024,-16,-192
1024,-16,-192
1024,16,-208
1024,16,-208
1040,32,-272
1040,32,-272
1040,48,-368
1072,64,-464
1072,64,-464
1120,32,-528
1120,32,-528
1184,32,-592
1216,80,-672
1216,80,-672
1216,112,-784
1264,96,-848
1264,96,-848
1264,96,-832
1264,96,-832
1232,128,-880
1232,128,-880
1184,160,-912
1184,160,-912
1168,112,-928
1104,64,-832
1104,64,-832
