x,y,z
-192,-32,-1024
-208,-32,-1008
-224,-80,-1040
-224,-80,-1040
-208,-128,-1072
-208,-128,-1072
-192,-144,-1088
-192,-128,-1120
-160,-128,-1120
-160,-96,-1088
-160,-96,-1088
-160,-80,-1056
-144,-80,-1024
-144,-80,-1024
-144,-64,-960
-144,-64,-960
-128,-80,-928
-128,-80,-928
-112,-80,-928
-112,-80,-944
-112,-80,-944
-112,-80,-896
-112,-80,-896
-128,-80,-864
-128,-80,-880
-128,-80,-880
-128,-112,-896
-128,-112,-896
-144,-192,-848
-144,-192,-848
-128,-272,-896
-128,-272,-896
-96,-256,-784
32,-224,-672
32,-224,-672
224,16,-608
224,16,-608
480,640,-592
560,1280,-640
560,1280,-640
800,1536,-736
800,1536,-736
1232,1632,-880
1232,1632,-880
1664,2048,-736
2048,2048,-528
2048,2048,-528
2048,1904,-896
2048,1904,-896
2048,1328,-1216
2048,1424,-1120
2048,1424,-1120
2048,1520,-896
2048,1520,-896
2048,1264,-1072
2048,896,-1184
2048,896,-1184
2048,-256,-1520
2048,-256,-1520
2048,-1280,-640
2048,-2032,512
2048,-2032,512
2048,-2032,432
2048,-2032,432
2048,-2032,-144
1296,-2032,-288
1296,-2032,-288
1152,-1552,-320
1008,-1296,-288
1008,-1296,-288
912,-1040,-272
912,-1040,-272
848,-864,-400
768,-816,-432
768,-816,-432
624,-928,-400
512,-928,-368
368,-880,-416
368,-880,-416
208,-816,-448
80,-784,-480
80,-784,-480
16,-784,-512
-16,-752,-608
-16,-752,-608
-16,-720,-704
-16,-720,-704
16,-608,-912
16,-608,-912
64,-464,-1008
80,-352,-1088
80,-352,-1088
96,-288,-1072
96,-272,-1104
96,-272,-1104
96,-240,-1104
96,-240,-1104
112,-208,-1088
112,-192,-1120
112,-192,-1120
128,-208,-1136
128,-208,-1136
112,-240,-1120
112,-240,-1120
128,-224,-1072
144,-224,-1056
144,-224,-1056
160,-240,-1024
144,-256,-992
144,-256,-992
160,-256,-976
160,-256,-976
192,-240,-1008
208,-224,-992
208,-224,-992
192,-256,-928
192,-256,-928
192,-272,-864
192,-288,-944
192,-288,-944
208,-288,-912
208,-288,-912
192,-272,-880
160,-240,-896
160,-240,-896
