x,y,z
-912,0,-336
-912,16,-336
-912,16,-368
-912,16,-368
-912,0,-384
-912,0,-384
-928,0,-352
-912,0,-320
-912,0,-320
-912,-16,-288
-880,-32,-240
-880,-32,-240
-832,-32,-192
-832,-32,-192
-720,-96,-128
-528,-192,16
-528,-192,16
-208,-320,288
-208,-320,288
160,-336,768
608,-192,1232
608,-192,1232
1248,32,1600
1248,32,1600
1680,576,1632
1760,816,1296
1760,816,1296
1904,480,1200
1904,480,1200
2048,-144,704
2048,-752,-272
2048,-752,-272
2048,-1568,-1440
2048,-1568,-1440
2048,-2032,-2048
2048,-1456,-2048
2048,-1456,-2048
2048,512,-2048
2048,512,-2048
2048,1072,-2048
2048,688,-2048
2048,688,-2048
1744,416,-1392
1504,352,-1040
1504,352,-1040
1344,256,-1136
1344,256,-1136
1232,112,-1360
1232,112,-1360
1136,32,-1456
1088,32,-1424
1088,32,-1424
992,0,-944
992,0,-944
960,0,-704
944,-32,-528
944,-32,-528
960,-112,-432
960,-112,-432
944,-192,-400
944,-192,-400
928,-256,-448
880,-160,-496
880,-160,-496
848,-16,-448
848,-16,-448
768,32,-464
768,32,-464
704,0,-528
704,0,-528
656,-80,-608
656,-80,-608
608,-160,-672
608,-160,-672
592,-176,-720
592,-176,-720
592,-176,-768
592,-176,-784
592,-176,-784
592,-160,-784
592,-160,-768
592,-160,-768
608,-160,-752
608,-160,-752
608,-144,-736
608,-144,-736
608,-144,-736
624,-144,-752
624,-144,-752
624,-144,-752
624,-128,-768
624,-128,-768
624,-128,-784
624,-128,-784
624,-112,-784
640,-112,-800
640,-112,-800
640,-128,-832
640,-128,-832
640,-112,-832
656,-96,-816
656,-96,-816
640,-96,-816
640,-96,-816
640,-112,-816
640,-112,-816
640,-112,-816
656,-144,-832
656,-144,-832
656,-192,-880
656,-192,-880
656,-176,-880
656,-144,-912
656,-144,-912
640,-112,-912
640,-112,-912
624,-80,-912
624,-80,-912
624,-80,-912
592,-80,-928
592,-80,-928
560,-96,-880
560,-96,-880
496,-112,-864
496,-112,-864
480,-112,-832
464,-128,-848
