x,y,z
-816,96,-480
-832,80,-464
-832,80,-464
-832,64,-448
-848,64,-448
-848,64,-448
-848,64,-448
-848,64,-448
-864,48,-432
-864,16,-432
-864,16,-432
-848,32,-416
-848,32,-416
-832,48,-416
-784,16,-352
-784,16,-352
-640,-48,-224
-640,-48,-224
-416,-272,208
-160,-512,1056
-160,-512,1056
352,-928,2032
352,-928,2032
1312,-864,2032
2048,-128,2032
2048,-128,2032
2048,48,1664
2048,-96,368
2048,-96,368
2048,-96,368
2048,-544,-1120
2048,-464,-2048
2048,-464,-2048
2048,624,-2048
2048,624,-2048
2048,1712,-2048
2048,1248,-2048
2048,1248,-2048
2048,2048,-2048
2048,2048,-2048
2048,2048,-1024
2048,2048,-1024
1344,752,-48
624,-1040,-32
352,-816,-1056
400,-560,-1280
528,-400,-848
528,-400,-848
656,-240,-400
656,-240,-400
736,-128,-144
784,-16,-144
784,-16,-144
784,0,-192
784,0,-192
752,-48,-320
768,-64,-448
768,-64,-448
848,-16,-432
880,-16,-464
880,-16,-464
944,16,-528
944,16,-528
960,0,-592
960,0,-592
992,64,-688
1024,128,-736
1024,128,-736
1008,160,-752
976,160,-736
976,160,-736
896,112,-672
896,112,-672
816,16,-592
752,-128,-544
752,-128,-544
720,-160,-592
720,-160,-592
720,-176,-576
720,-176,-576
736,-176,-576
736,-176,-576
768,-112,-592
800,-48,-608
800,-48,-608
816,-16,-608
848,32,-640
848,32,-640
848,48,-656
848,48,-656
848,64,-672
832,48,-656
832,48,-656
784,32,-640
784,32,-640
784,16,-640
768,32,-672
768,32,-672
768,0,-640
768,0,-640
784,32,-640
800,64,-624
800,64,-624
800,64,-608
800,64,-608
800,80,-624
784,80,-640
784,80,-640
784,64,-656
784,64,-656
800,64,-704
800,64,-704
784,64,-720
768,64,-704
768,64,-704
768,64,-720
768,64,-720
768,80,-736
752,80,-736
752,80,-736
736,64,-672
736,64,-672
736,112,-704
720,80,-672
