x,y,z
-784,128,-624
-784,128,-656
-784,128,-704
-784,128,-704
-784,128,-720
-784,128,-720
-800,144,-720
-800,144,-720
-784,160,-704
-800,128,-704
-800,128,-704
-800,128,-688
-800,128,-688
-800,128,-688
-800,128,-688
-800,128,-688
-800,128,-672
-800,112,-656
-800,112,-656
-784,112,-640
-784,112,-640
-784,112,-624
-784,96,-624
-784,96,-624
-784,112,-624
-784,112,-624
-784,112,-608
-784,112,-608
-800,128,-576
-800,128,-576
-800,128,-576
-816,144,-576
-816,144,-576
-848,144,-560
-864,144,-544
-864,144,-544
-864,144,-512
-864,144,-512
-896,80,-352
-880,80,-160
-880,80,-160
-816,48,80
-816,48,80
-704,-16,272
-512,-112,720
-512,-112,720
-304,-288,1424
-16,-384,1776
-16,-384,1776
448,-256,2032
448,-256,2032
880,-64,2032
880,-64,2032
1472,-64,1776
2048,-496,768
2048,-496,768
2048,-1280,-128
2048,-1280,-128
2048,-1504,-1312
2048,-1152,-2048
2048,-1152,-2048
2048,-736,-1648
2048,-736,-1648
2048,-320,-1616
2048,96,-2048
2048,96,-2048
2048,192,-2048
2048,16,-1552
2048,16,-1552
2048,-288,-1040
2048,-288,-1040
2048,928,-1792
2048,928,-1792
1968,720,-912
1568,144,-592
1568,144,-592
1248,-208,-864
1104,-432,-1120
1104,-432,-1120
976,-640,-1088
976,-640,-1088
896,-736,-992
912,-688,-848
912,-688,-848
896,-656,-736
896,-656,-736
912,-576,-688
960,-480,-720
960,-480,-720
976,-400,-784
976,-400,-784
992,-416,-784
992,-512,-848
992,-512,-848
1008,-480,-976
1008,-480,-976
1056,-512,-912
1056,-512,-880
1056,-512,-880
992,-496,-928
992,-496,-928
912,-352,-992
768,-368,-896
768,-368,-896
608,-560,-880
608,-560,-880
448,-720,-864
272,-736,-752
272,-736,-752
160,-560,-736
160,-560,-736
-16,-576,-784
-128,-496,-896
-128,-496,-896
-176,-480,-816
-176,-480,-816
-208,-384,-928
-240,-272,-912
-240,-272,-912
-224,-144,-848
-224,-144,-848
-272,-128,-848
-224,0,-912
-224,0,-912
-224,0,-960
-224,0,-960
