x,y,z
-752,176,-640
-752,176,-640
-752,176,-640
-752,176,-640
-768,144,-640
-768,144,-640
-768,160,-640
-768,160,-640
-752,160,-624
-768,160,-608
-768,160,-608
-768,144,-592
-768,144,-592
-784,128,-592
-768,160,-624
-768,160,-624
-784,160,-624
-784,160,-624
-784,192,-768
-816,224,-832
-816,224,-832
-832,352,-816
-832,352,-816
-960,224,-640
-960,224,-640
-992,144,-640
-1040,96,-576
-1040,96,-576
-992,48,-416
-992,48,-416
-944,16,-240
-864,-32,-32
-864,-32,-32
-784,-160,288
-784,-160,288
-672,-288,624
-400,-304,944
-400,-304,944
-80,-416,1264
-80,-416,1264
480,-640,1792
1232,-800,2032
1232,-800,2032
2048,-304,2032
2048,-304,2032
2048,-304,2032
2048,-928,1168
2048,-928,1168
2048,-1664,32
2048,-1664,32
2048,-2032,-1312
2048,-1840,-2048
2048,-1840,-2048
2048,-400,-2048
2048,848,-2048
2048,848,-2048
2048,944,-2048
2048,944,-2048
2048,416,-1952
1936,16,-1264
1936,16,-1264
1776,-16,-1664
1776,-16,-1664
1568,16,-1808
1568,16,-1808
1392,-240,-1360
1216,-272,-1168
1216,-272,-1168
1120,-192,-960
896,-464,-592
896,-464,-592
832,-464,-560
832,-464,-560
800,-560,-432
752,-624,-480
752,-624,-480
784,-512,-528
784,-512,-528
784,-480,-464
784,-480,-464
752,-528,-464
752,-560,-512
752,-560,-512
752,-592,-544
768,-544,-640
768,-544,-640
800,-480,-688
800,-480,-688
784,-528,-672
800,-512,-656
800,-512,-656
832,-480,-688
832,-480,-688
832,-416,-752
816,-416,-832
816,-416,-832
832,-368,-912
832,-368,-912
848,-288,-992
864,-304,-1152
864,-304,-1152
880,-448,-1328
864,-384,-1280
864,-384,-1280
832,-352,-1024
832,-352,-1024
720,-384,-864
560,-416,-800
560,-416,-800
464,-368,-864
464,-368,-864
432,-240,-1008
384,-240,-1024
384,-240,-1024
288,-320,-912
288,-320,-912
208,-272,-896
160,-224,-880
160,-224,-880
144,-160,-976
144,-160,-976
96,-192,-928
48,-144,-912
48,-144,-912
32,-80,-960
