x,y,z
-48,32,-1008
-48,16,-1008
-48,16,-1008
-48,16,-1024
-48,16,-1024
-48,16,-1008
-64,16,-992
-64,16,-992
-64,16,-1008
-64,16,-1008
-64,16,-1008
-64,16,-992
-64,16,-992
-64,32,-976
-64,32,-976
-48,64,-976
-48,96,-960
-48,96,-960
-64,112,-992
-64,64,-1008
-96,16,-1008
-96,32,-992
-96,32,-992
-96,48,-1008
-96,48,-1008
-48,80,-1040
0,80,-1040
0,80,-1040
0,-32,-960
0,-32,-960
16,-128,-1008
64,-192,-1056
64,-192,-1056
96,-320,-1024
128,-512,-1120
128,-512,-1120
144,-704,-1184
144,-704,-1184
128,-880,-1200
128,-1056,-1152
128,-1056,-1152
176,-1120,-1248
176,-1120,-1248
272,-1104,-1312
384,-1136,-1376
384,-1136,-1376
480,-1136,-1408
480,-1136,-1408
528,-1120,-1376
560,-1056,-1296
560,-1056,-1296
640,-912,-1136
640,-912,-1136
640,-784,-1024
640,-784,-1024
656,-688,-896
720,-608,-784
720,-608,-784
880,-432,-624
880,-432,-624
912,-352,-560
1088,-208,-592
1088,-208,-592
1328,-48,-576
1328,-48,-576
1520,128,-432
1600,272,-240
1600,272,-240
1664,560,-368
1664,560,-368
1600,784,-432
1520,896,-496
1520,896,-496
1584,1360,-560
1584,1360,-560
1360,1216,-400
1104,816,-464
1104,816,-464
960,624,-560
960,624,-560
960,608,-704
928,640,-576
928,640,-576
944,752,-608
896,720,-512
896,720,-512
864,624,-560
864,624,-560
848,608,-672
848,608,-672
816,624,-688
704,576,-832
704,576,-832
640,512,-768
640,512,-768
592,496,-736
512,480,-752
512,480,-752
480,528,-736
480,576,-752
480,576,-752
464,496,-784
464,496,-784
448,464,-848
448,464,-848
464,480,-816
528,544,-736
528,544,-736
592,592,-704
672,624,-688
672,624,-688
752,640,-720
752,640,-720
832,624,-800
928,640,-896
928,640,-896
960,688,-800
960,688,-800
928,736,-688
864,704,-640
864,704,-640
752,640,-672
752,640,-672
656,608,-720
