x,y,z
-16,-80,-1040
0,-32,-1056
0,-32,-1056
-16,-48,-1056
-32,-80,-1072
-32,-80,-1072
-48,-48,-1088
-48,-48,-1088
-32,-16,-1056
-16,-48,-1056
-16,-48,-1056
-32,-144,-1008
-32,-144,-1008
-32,-240,-992
-16,-240,-976
-16,-240,-976
32,-208,-912
32,-208,-912
48,-288,-944
48,-288,-944
112,-304,-944
224,-272,-960
224,-272,-960
288,-272,-1024
288,-272,-1024
336,-416,-1024
384,-608,-1104
480,-800,-1168
640,-976,-1120
640,-976,-1120
704,-1264,-1104
848,-1520,-1376
848,-1520,-1376
1072,-1600,-1568
1072,-1600,-1568
1264,-1520,-1664
1264,-1520,-1664
1392,-1344,-1440
1440,-1264,-1136
1440,-1264,-1136
1392,-1440,-912
1552,-1536,-592
1552,-1536,-592
1728,-1632,-432
1728,-1632,-432
2032,-1552,-352
2048,-1424,-160
2048,-1424,-160
2048,-1536,-496
2048,-1536,-496
2048,-1680,-784
2048,-976,-624
2048,-976,-624
2048,464,-240
2048,464,-240
2048,1664,112
2048,1584,-96
2048,1584,-96
2048,1232,-560
2048,1232,-560
1984,752,-832
1984,752,-832
1760,608,-880
1552,736,-784
1552,736,-784
1408,688,-576
1408,688,-576
1184,496,-448
1056,432,-544
1056,432,-544
1056,608,-560
1056,608,-560
1072,768,-720
912,544,-704
912,544,-704
816,464,-720
768,480,-768
768,480,-768
768,528,-704
768,528,-704
752,544,-704
752,544,-704
736,544,-688
736,544,-688
640,384,-688
624,400,-688
624,400,-688
608,448,-640
608,448,-640
592,464,-640
608,464,-640
608,464,-640
624,432,-608
656,464,-576
656,464,-576
688,464,-576
752,448,-592
864,448,-608
864,448,-608
896,352,-592
880,288,-608
880,288,-608
864,288,-624
864,288,-624
848,304,-752
832,368,-864
832,368,-864
832,432,-912
832,432,-912
864,608,-944
800,624,-864
800,624,-864
704,656,-848
656,752,-816
656,752,-816
576,720,-688
576,720,-688
560,736,-720
560,736,-720
560,640,-672
496,480,-752
496,480,-752
400,160,-720
288,-16,-832
