x,y,z
-80,32,-1008
-80,32,-1008
-80,48,-1008
-64,48,-1008
-64,48,-1008
-64,64,-1024
-64,64,-1024
-64,64,-992
-64,64,-1008
-64,64,-1008
-64,64,-1024
-64,64,-1024
-80,48,-1008
-80,48,-1008
-80,48,-1008
-96,48,-1024
-96,48,-1024
-96,64,-1040
-112,64,-1040
-112,80,-1040
-112,112,-1008
-112,112,-1008
-96,64,-1056
-96,-16,-1168
-96,-16,-1168
-80,-128,-1200
-48,-352,-1216
-48,-352,-1216
48,-528,-1168
48,-528,-1168
96,-816,-1152
96,-816,-1152
96,-1072,-1232
64,-1232,-1248
64,-1232,-1248
64,-1248,-1376
96,-1264,-1536
96,-1264,-1536
160,-1184,-1616
160,-1184,-1616
256,-1104,-1488
464,-976,-1344
464,-976,-1344
576,-1024,-1200
576,-1024,-1200
784,-1008,-992
1024,-944,-544
1024,-944,-544
1264,-800,-560
1264,-800,-560
1616,-432,-384
1728,-256,-400
1728,-256,-400
1888,112,-816
1824,480,-496
1824,480,-496
1632,368,-368
1632,368,-368
1776,736,-496
1776,736,-496
1776,1408,-432
1472,1328,-336
1472,1328,-336
1248,1152,-272
1104,1040,-304
1104,1040,-304
944,880,-368
944,880,-368
832,768,-448
784,896,-512
784,896,-512
672,880,-528
672,880,-528
560,768,-576
480,704,-672
480,704,-672
416,656,-768
416,656,-768
368,576,-816
336,560,-832
336,560,-832
352,608,-832
352,608,-832
368,640,-816
400,640,-800
400,640,-800
432,640,-752
432,640,-752
464,656,-752
464,672,-768
480,688,-752
448,656,-736
448,656,-736
464,640,-720
480,672,-720
480,672,-720
528,720,-720
528,720,-720
512,704,-688
512,752,-704
512,752,-704
512,752,-704
512,752,-704
480,656,-752
416,512,-704
416,512,-704
416,608,-816
416,608,-816
400,720,-832
320,688,-848
320,688,-848
272,624,-848
272,624,-848
240,640,-864
240,592,-816
240,592,-816
144,448,-768
128,512,-784
128,512,-784
176,640,-752
176,640,-752
160,672,-800
160,688,-816
