x,y,z
-128,96,-1008
-128,112,-992
-128,112,-992
-128,128,-976
-144,96,-944
-144,96,-944
-128,80,-912
-128,80,-912
-64,32,-1008
-64,-160,-1088
-64,-160,-1088
-80,-416,-1072
-80,-416,-1072
-16,-592,-1024
64,-800,-1120
64,-800,-1120
80,-992,-1296
80,-992,-1296
176,-1024,-1312
176,-1024,-1312
304,-1056,-1344
384,-1168,-1424
384,-1168,-1424
448,-1248,-1568
528,-1184,-1600
528,-1184,-1600
672,-1152,-1568
672,-1152,-1568
816,-1168,-1424
896,-1280,-1408
896,-1280,-1408
1040,-1472,-1616
1040,-1472,-1616
1520,-1520,-1328
2048,-1152,-768
2048,-1152,-768
2048,-992,-160
2048,-848,-224
2048,-848,-224
2048,-480,-112
2048,-480,-112
2048,-160,0
2048,-160,0
2032,336,160
1808,656,336
1808,656,336
1600,880,320
1520,1120,304
1520,1120,304
1392,1120,208
1392,1120,208
1264,1024,96
1216,912,32
1216,912,32
1136,944,-96
1136,944,-96
1072,976,-208
992,1024,-384
992,1024,-384
960,1056,-384
960,1056,-384
832,880,-368
752,752,-464
752,752,-464
720,752,-512
720,752,-512
688,736,-496
688,752,-560
688,752,-560
672,768,-624
656,784,-736
704,704,-512
656,736,-560
656,736,-560
640,768,-528
640,768,-528
608,768,-560
544,736,-624
544,736,-624
544,704,-592
544,704,-592
528,688,-592
528,688,-592
560,720,-560
576,720,-528
576,720,-528
592,752,-528
592,752,-528
592,768,-528
576,752,-576
576,752,-576
576,704,-576
576,704,-576
592,704,-528
560,720,-528
560,720,-528
528,720,-576
528,720,-576
528,704,-592
480,704,-592
480,704,-592
416,656,-656
384,672,-736
384,672,-736
368,688,-688
368,688,-688
368,688,-608
368,688,-608
352,768,-592
352,784,-576
352,784,-576
320,784,-560
288,688,-576
288,688,-576
288,656,-672
288,656,-672
272,736,-672
224,752,-656
224,752,-656
192,752,-640
192,752,-640
192,720,-624
144,672,-544
144,672,-544
64,592,-576
