x,y,z
-16,-192,-1056
16,-224,-1008
16,-224,-1008
32,-224,-992
-32,-368,-912
-32,-368,-912
-64,-416,-992
-64,-416,-992
-16,-352,-1008
-16,-352,-1008
16,-336,-960
0,-320,-928
0,-320,-928
-16,-336,-928
-16,-352,-928
-16,-352,-928
0,-368,-976
0,-368,-976
16,-400,-1040
64,-448,-1024
64,-448,-1024
112,-528,-1024
112,-528,-1024
160,-608,-1024
160,-608,-1024
208,-768,-1056
304,-896,-1008
304,-896,-1008
400,-1024,-1024
448,-1184,-1088
448,-1184,-1088
496,-1296,-1072
496,-1296,-1072
528,-1408,-1040
576,-1472,-1024
576,-1472,-1024
672,-1568,-1024
672,-1568,-1024
656,-1776,-1072
672,-2032,-1232
672,-2032,-1232
1072,-2032,-1264
1776,-2032,-912
1776,-2032,-912
2048,-2032,-416
2048,-2032,-416
2048,-1920,-208
2048,-1536,-320
2048,-1536,-320
2048,-704,-352
2048,-704,-352
2048,-32,-176
2048,672,-240
2048,672,-240
2048,1312,-224
2048,1312,-224
2048,1408,-368
2048,1104,-496
2048,1104,-496
