x,y,z
112,-32,-1008
112,-32,-1008
112,-32,-1008
112,-32,-1008
112,-16,-1024
112,-16,-1024
112,-16,-1024
112,-32,-1008
112,-32,-1008
112,-32,-1008
112,-32,-1008
112,-32,-1024
112,-48,-1024
112,-48,-1024
112,-48,-1024
112,-48,-1024
112,-32,-1024
96,-32,-1024
96,-32,-1024
112,-32,-1008
112,-32,-1008
112,-32,-1008
112,-32,-992
112,-32,-992
128,-16,-1008
128,-16,-1008
128,-16,-1024
112,-32,-1008
112,-32,-1008
128,-32,-1008
144,-32,-992
144,-32,-992
192,-32,-992
192,-32,-992
240,32,-1024
240,32,-1024
288,128,-1136
272,112,-1264
272,112,-1264
240,16,-1328
208,-80,-1408
208,-80,-1408
256,-16,-1664
256,-16,-1664
368,64,-2048
544,176,-2048
544,176,-2048
736,192,-2048
736,192,-2048
896,224,-2048
1136,256,-2048
1136,256,-2048
1424,272,-2048
1424,272,-2048
1888,272,-2048
1888,272,-2048
2048,-16,-2048
2048,-496,-2048
2048,-496,-2048
2048,-752,-1072
2048,-752,-1072
2048,-560,-160
1920,-720,544
1920,-720,544
1840,-304,1168
1840,-304,1168
1648,-64,1616
1456,16,1888
1456,16,1888
1232,176,2032
1232,176,2032
1024,384,1904
1024,384,1904
800,416,1568
800,416,1568
576,400,1248
368,304,1024
368,304,1024
224,240,896
224,240,896
80,192,944
-32,256,912
-32,256,912
-96,304,928
-176,272,896
-176,272,896
-240,240,880
-240,240,880
-272,256,896
-304,288,912
-304,288,912
-320,288,912
-320,288,912
-320,304,928
-352,256,960
-352,256,960
-352,272,992
-352,272,992
-368,272,944
-384,272,928
-384,272,928
-368,272,944
-368,272,944
-352,288,944
-336,304,912
-336,304,912
-304,320,880
-304,320,880
-304,352,880
-288,336,896
-288,336,896
-288,320,880
-288,320,880
-272,320,896
-256,288,928
-256,288,928
-256,288,944
-240,272,960
-240,272,960
-224,256,944
-224,256,944
-224,256,912
-224,256,912
-208,272,912
-208,256,880
