x,y,z
-64,32,-1024
-64,32,-1024
-64,32,-1008
-64,32,-1008
-48,32,-1024
-48,32,-1024
-48,32,-1008
-48,32,-1024
-48,32,-1024
-48,16,-1008
-48,16,-1008
-48,32,-1008
-48,32,-1008
-48,16,-992
-48,16,-1008
-48,16,-1008
-64,-16,-992
-48,-16,-1024
-48,-16,-1024
-32,-16,-1136
-32,-16,-1136
-16,16,-1376
32,112,-1680
32,112,-1680
112,304,-2000
112,304,-2000
208,400,-2048
288,224,-2048
288,224,-2048
416,80,-2048
416,80,-2048
592,-32,-2048
752,112,-2048
752,112,-2048
816,192,-2048
816,192,-2048
896,64,-2048
1072,-32,-2048
1072,-32,-2048
1328,-208,-1824
1328,-208,-1824
1456,-64,-1200
1376,-176,-880
1376,-176,-880
1264,-368,-544
1264,-368,-544
1152,-224,-112
1008,-240,416
1008,-240,416
784,-368,752
784,-368,752
688,-208,1184
688,-208,1184
544,64,1456
448,112,1648
448,112,1648
368,128,1664
368,128,1664
304,224,1360
288,352,1152
288,352,1152
256,400,1152
256,400,1152
176,352,1200
112,224,1280
112,224,1280
32,160,1328
-32,176,1296
-32,176,1296
-96,208,1200
-96,208,1200
-176,128,1072
-176,128,1072
-256,128,944
-320,144,912
-320,144,912
-368,144,928
-400,176,880
-400,176,880
-400,224,896
-400,224,896
-416,208,896
-432,192,864
-448,160,816
-480,160,768
-480,160,768
-496,176,720
-496,176,720
-512,192,688
-560,224,656
-560,224,656
-592,208,688
-640,208,544
-640,208,544
-688,160,544
-688,160,544
-688,160,544
-720,208,512
-720,208,512
-752,256,400
-752,256,400
-752,224,368
-768,112,352
-768,112,352
-784,48,272
-784,48,272
-800,48,224
-816,80,192
-816,80,192
-832,96,128
-832,96,128
-832,80,32
-832,80,32
-848,48,32
-848,16,0
-848,16,0
-816,64,-112
-816,64,-112
-816,160,-176
-800,144,-160
-800,144,-160
-832,16,-368
-832,16,-368
-800,0,-240
