x,y,z
-144,80,-944
-128,112,-976
-128,112,-976
-128,112,-976
-128,112,-992
-112,160,-1008
-112,160,-1008
-112,144,-1040
-112,144,-1040
-112,128,-1040
-112,128,-1024
-112,128,-1024
-112,160,-1024
-112,160,-1024
-112,160,-1024
-96,80,-976
-96,80,-976
-112,48,-928
-96,-368,-896
-96,-368,-896
-64,-320,-960
-64,-320,-960
16,-208,-848
16,-208,-848
176,-64,-1008
320,80,-752
320,80,-752
544,0,-688
880,656,-624
880,656,-624
1120,1104,-592
1120,1104,-592
1216,1616,-736
1312,2048,-736
1312,2048,-736
1360,2048,-784
1360,2048,-784
1344,1680,-896
1344,1280,-1056
1344,1280,-1056
1408,1072,-1248
1408,1072,-1248
1680,1328,-1408
1936,1232,-1264
1936,1232,-1264
2048,544,-816
2048,544,-816
2048,16,-640
2048,16,-640
2048,-704,-1056
2048,-1264,-1680
2048,-1264,-1680
2048,-1856,-2048
2048,-1856,-2048
2048,-2032,-2048
2048,-2032,-1744
2048,-2032,-1744
1984,-1984,-944
1984,-1984,-944
672,-2032,-976
496,-1472,-1392
496,-1472,-1392
544,-1056,-1280
544,-1056,-1280
512,-704,-928
528,-464,-896
528,-464,-896
464,-352,-912
464,-352,-912
448,-256,-928
320,-288,-928
320,-288,-928
304,-272,-832
304,-272,-832
272,-272,-832
304,-224,-912
304,-224,-912
336,-240,-912
352,-160,-1024
352,-160,-1024
336,-112,-1040
336,-112,-1040
272,-160,-1008
224,-224,-1040
224,-224,-1040
208,-272,-992
208,-272,-992
240,-224,-1040
240,-224,-1040
256,-48,-1024
208,-128,-848
208,-128,-848
176,-176,-1056
224,-80,-1232
224,-80,-1232
288,80,-1152
288,80,-1152
272,144,-1024
208,208,-1056
208,208,-1056
176,160,-992
176,160,-992
160,176,-1104
176,240,-1088
176,240,-1088
144,304,-1104
144,304,-1104
96,336,-1104
64,288,-1104
64,288,-1104
64,336,-1120
64,336,-1120
48,384,-1072
16,400,-976
16,400,-976
16,384,-1008
-16,336,-992
-16,336,-992
-48,256,-976
-48,256,-976
-64,304,-912
-64,304,-912
-96,304,-848
-96,304,-848
-96,320,-880
