x,y,z
-96,-48,-1104
-96,-48,-1104
-96,-16,-1072
-96,-16,-1072
-96,-32,-1056
-96,-16,-1040
-96,-16,-1040
-96,16,-1008
-96,16,-976
-96,0,-976
-112,-32,-944
-112,-32,-944
-112,-32,-928
-112,-32,-928
-112,-16,-928
-128,32,-912
-128,32,-912
-128,48,-896
-128,48,-896
-144,64,-896
-128,-96,-800
-128,-96,-800
-48,-32,-880
-48,-32,-880
32,0,-896
64,80,-896
64,80,-896
224,336,-832
224,336,-832
304,624,-672
432,848,-576
432,848,-576
656,1456,-576
784,1840,-480
784,1840,-480
912,2048,-544
912,2048,-544
1008,2048,-912
1184,2048,-1344
1184,2048,-1344
1328,1920,-1488
1328,1920,-1488
1744,1488,-1632
2048,848,-1440
2048,848,-1440
2048,240,-1232
2048,240,-1232
2048,-368,-1216
2048,-864,-1088
2048,-864,-1088
2048,-1328,-1200
2048,-1328,-1200
2048,-1744,-1184
1632,-2032,-768
1632,-2032,-768
1104,-2032,-192
1104,-2032,-192
656,-1840,-656
608,-1104,-1104
608,-1104,-1104
560,-912,-784
560,-912,-784
464,-912,-848
304,-960,-672
304,-960,-672
208,-832,-688
208,-832,-688
192,-688,-768
192,-688,-768
176,-608,-768
160,-624,-800
160,-624,-800
112,-592,-944
112,-592,-944
112,-576,-944
112,-576,-944
80,-560,-944
64,-512,-992
64,-512,-992
144,-240,-1088
144,-240,-1088
64,-208,-976
32,-336,-912
32,-336,-912
48,-272,-1056
96,-208,-1216
96,-208,-1216
80,-160,-1072
80,-160,-1072
32,-192,-944
-64,-160,-992
-64,-160,-992
-112,-128,-1024
-112,-128,-1024
-80,-128,-1040
-80,-128,-1040
-64,-16,-1072
0,144,-1072
0,144,-1072
-64,208,-1008
-64,208,-1008
-112,96,-928
-96,128,-1040
-96,128,-1040
-64,256,-1056
-64,256,-1056
-32,368,-992
-32,368,-992
-16,432,-992
-48,448,-1056
-48,448,-1056
-80,480,-1040
-80,480,-1040
16,496,-976
64,624,-1024
64,624,-1024
-16,768,-1024
-16,768,-1024
128,608,-880
144,512,-656
144,512,-656
64,560,-752
64,560,-752
48,672,-720
