x,y,z
-192,128,-992
-192,128,-992
-176,96,-992
-176,96,-992
-176,112,-992
-176,112,-992
-176,144,-976
-176,144,-960
-176,144,-960
-192,128,-976
-192,128,-976
-192,112,-960
-192,48,-960
-192,48,-960
-192,-32,-944
-192,-32,-944
-192,16,-992
-176,48,-944
-176,48,-944
-128,-48,-896
-48,16,-800
-48,16,-800
64,0,-720
64,0,-720
256,144,-784
368,496,-752
368,496,-752
448,688,-816
448,688,-816
576,992,-800
640,1296,-768
640,1296,-768
688,1520,-800
688,1520,-800
752,1600,-752
800,1488,-864
800,1488,-864
912,1456,-1024
912,1456,-1024
992,1248,-1152
992,1248,-1152
1104,1104,-1248
1232,896,-1392
1232,896,-1392
1360,784,-1392
1632,160,-1104
1632,160,-1104
1616,-208,-992
1616,-208,-992
1536,-912,-1040
1264,-1200,-1344
1264,-1200,-1344
960,-992,-1376
960,-992,-1376
736,-688,-1248
656,-448,-1152
656,-448,-1152
576,-448,-944
576,-448,-944
448,-768,-672
368,-784,-848
368,-784,-848
304,-688,-976
304,-688,-976
272,-608,-896
256,-624,-800
256,-624,-800
208,-784,-704
208,-784,-704
128,-832,-864
128,-768,-848
128,-768,-848
144,-688,-864
96,-704,-864
96,-704,-864
80,-672,-864
80,-672,-864
96,-576,-912
64,-512,-928
64,-512,-928
112,-400,-976
112,-400,-976
128,-352,-976
112,-352,-976
112,-352,-976
128,-304,-1056
128,-304,-1056
128,-272,-1024
80,-288,-1056
80,-288,-1056
96,-304,-1104
96,-304,-1104
128,-256,-1152
128,-256,-1152
112,-176,-1072
64,-160,-992
64,-160,-992
48,-192,-992
48,-160,-1088
48,-160,-1088
48,-80,-1072
48,-80,-1072
16,-48,-1040
32,-32,-1024
32,-32,-1024
16,-16,-1056
16,-16,-1056
-16,-16,-1040
-16,16,-1104
-16,16,-1104
0,0,-1120
-16,-32,-1168
-16,-32,-1168
-16,32,-1120
-16,32,-1120
-16,96,-1088
-64,32,-1056
-64,32,-1056
-48,-16,-992
-48,-16,-992
-80,176,-976
-80,176,-976
-96,176,-1088
-96,176,-1040
