x,y,z
-160,144,-992
-160,144,-992
-144,160,-992
-144,160,-992
-128,160,-1008
-144,160,-1008
-144,160,-1008
-144,144,-992
-144,144,-992
-144,144,-992
-144,160,-976
-144,160,-976
-144,144,-976
-144,144,-976
-144,144,-960
-144,144,-976
-144,144,-976
-128,160,-960
-112,144,-960
-112,144,-960
-128,160,-912
-128,160,-912
-96,128,-880
-160,64,-864
-160,64,-864
-112,32,-928
-112,32,-928
-128,-16,-1024
-96,-48,-1104
-96,-48,-1104
-32,-80,-1056
-32,-80,-1056
32,-80,-1008
112,208,-1152
112,208,-1152
272,800,-864
272,800,-864
224,944,-608
336,1312,-496
336,1312,-496
352,1264,-256
352,1264,-256
480,1232,-224
656,1264,-208
656,1264,-208
832,1216,-352
832,1216,-352
960,1200,-704
1120,1328,-1056
1120,1328,-1056
1264,1600,-1216
1264,1600,-1216
1408,1632,-1216
1616,1376,-1104
1616,1376,-1104
1856,1040,-928
1856,1040,-928
2016,384,-1136
2048,-336,-1472
2048,-336,-1472
2048,-656,-1504
2000,-896,-1344
2000,-896,-1344
1776,-1040,-1264
1776,-1040,-1264
1472,-1168,-1104
1120,-1248,-1056
1120,-1248,-1056
880,-1280,-1152
880,-1280,-1152
528,-1312,-1200
432,-1280,-1056
432,-1280,-1056
288,-1168,-864
288,-1168,-864
192,-1072,-992
112,-864,-864
112,-864,-864
64,-672,-928
64,-672,-928
48,-480,-816
32,-352,-880
32,-352,-880
0,-272,-912
0,-272,-912
0,-224,-896
-16,-160,-896
-16,-160,-896
-32,-112,-912
-32,-112,-912
-32,-112,-912
-32,-80,-976
-32,-80,-976
-16,-64,-992
0,-16,-1040
0,-16,-1040
48,-48,-1040
48,-48,-1040
48,-32,-1040
48,-32,-1040
32,-80,-992
32,-208,-912
32,-208,-912
64,-240,-1168
112,-112,-1296
160,-96,-1088
112,32,-800
64,-192,-1120
64,-192,-1120
80,-288,-1120
80,-288,-1120
96,-352,-1120
160,-336,-1216
160,-336,-1216
80,-176,-1088
80,-176,-1088
16,-272,-992
0,-272,-1040
0,-272,-1040
32,-240,-1120
32,-240,-1120
80,-128,-1152
96,48,-1168
