x,y,z
-608,96,-784
-608,96,-784
-608,96,-800
-608,96,-800
-608,96,-800
-608,80,-784
-608,80,-784
-608,96,-800
-608,112,-800
-608,112,-800
-608,112,-800
-608,112,-800
-608,112,-784
-608,128,-800
-608,128,-800
-592,128,-784
-608,128,-784
-608,128,-784
-608,112,-768
-608,112,-768
-608,96,-784
-608,112,-800
-608,112,-800
-624,64,-800
-624,64,-800
-624,32,-832
-624,32,-832
-624,32,-800
-624,32,-800
-624,64,-816
-640,112,-864
-640,112,-864
-560,-16,-800
-256,-208,-848
-256,-208,-848
160,-608,-976
160,-608,-976
272,-1312,-832
272,-1312,-832
240,-1968,-656
256,-2032,-656
256,-2032,-656
400,-2032,-752
624,-2032,-848
624,-2032,-848
800,-2032,-1232
800,-2032,-1232
784,-2032,-1824
704,-2032,-2048
704,-2032,-2048
1088,-2032,-2016
1088,-2032,-2016
1584,-1872,-1264
2048,-1216,-464
2048,-1216,-464
2048,-720,-1504
2048,-720,-1504
2048,-16,-2048
2048,1392,-1600
2048,1392,-1600
1616,2048,-1936
1616,2048,-1936
1088,1968,-1328
528,1376,-784
528,1376,-784
160,1376,-544
160,1376,-544
-176,1264,-448
-176,1264,-448
-400,960,-416
-400,960,-416
-560,672,-384
-688,384,-320
-688,384,-320
-752,224,-320
-752,224,-320
-800,160,-336
-848,176,-320
-848,176,-320
-848,160,-384
-848,160,-384
-816,144,-544
-768,144,-672
-784,208,-528
-784,208,-528
-784,224,-528
-784,224,-528
-800,240,-528
-816,240,-528
-816,240,-528
-800,240,-576
-800,240,-576
-816,224,-608
-832,192,-608
-832,192,-608
-832,144,-624
-832,144,-624
-832,96,-656
-832,64,-608
-832,64,-608
-816,96,-592
-816,144,-592
-816,144,-592
-800,176,-608
-800,176,-608
-816,176,-608
-816,144,-592
-816,144,-592
-816,128,-592
-816,128,-592
-800,128,-608
-784,144,-608
-784,144,-608
-784,176,-624
-784,176,-624
-752,192,-640
-768,208,-608
-768,208,-608
-768,208,-576
-768,208,-576
-768,192,-592
-784,144,-576
-784,144,-576
-800,128,-560
-800,128,-560
-784,128,-592
