x,y,z
-112,0,-1008
-112,-16,-1008
-112,-16,-1008
-112,-16,-992
-112,-16,-992
-96,0,-1008
-96,0,-1008
-96,0,-992
-96,0,-1008
-96,0,-1008
-112,0,-992
-112,0,-992
-112,0,-992
-96,0,-1008
-96,0,-1008
-96,0,-1008
-96,0,-1008
-112,0,-992
-96,0,-992
-96,0,-992
-96,0,-992
-96,0,-992
-80,0,-976
-48,32,-944
-48,32,-944
-16,32,-928
-16,32,-928
48,0,-832
48,0,-832
288,0,-816
656,-240,-1152
656,-240,-1152
976,-464,-1536
976,-464,-1536
1056,-560,-1760
1040,-624,-1712
1040,-624,-1712
912,-848,-1136
912,-848,-1136
624,-1328,-784
544,-1472,-1056
544,-1472,-1056
624,-1536,-1072
624,-1536,-1072
816,-1360,-800
1072,-976,-896
1072,-976,-896
1232,-928,-1152
1520,-1056,-1424
1520,-1056,-1424
2048,-1040,-1632
2048,-1040,-1632
2048,-720,-2048
2048,-112,-2032
2048,1280,-944
1552,2048,-1184
1552,2048,-1184
848,1856,-1472
848,1856,-1472
496,1104,-1088
272,576,-912
272,576,-912
64,256,-928
64,256,-928
-96,0,-960
-192,-176,-992
-192,-176,-992
-224,-192,-992
-224,-176,-928
-224,-176,-928
-224,-160,-848
-224,-160,-848
-256,-176,-816
-256,-176,-816
-256,-208,-896
-256,-240,-1024
-256,-240,-1024
-256,-256,-1088
-256,-256,-1088
-240,-240,-1088
-240,-208,-1024
-240,-208,-1024
-208,-224,-976
-224,-208,-944
-224,-208,-944
-224,-256,-928
-224,-256,-928
-240,-288,-928
-256,-320,-928
-256,-320,-928
-256,-256,-912
-256,-256,-912
-256,-224,-928
-256,-224,-928
-256,-224,-928
-240,-224,-944
-240,-224,-944
-240,-224,-976
-240,-224,-976
-240,-224,-976
-240,-224,-960
-240,-224,-960
-240,-224,-944
-240,-224,-944
-240,-224,-944
-256,-224,-944
-256,-224,-944
-272,-240,-912
-288,-256,-848
-288,-256,-848
-304,-288,-848
-304,-288,-848
-320,-288,-832
-320,-304,-848
-320,-304,-848
-320,-288,-912
-304,-288,-944
-304,-288,-944
-304,-240,-960
-304,-240,-960
-288,-240,-960
-288,-240,-960
-320,-224,-928
-336,-224,-912
