x,y,z
640,48,-768
640,32,-768
640,32,-768
640,16,-784
640,16,-784
640,0,-784
640,0,-800
640,0,-800
640,16,-816
640,16,-816
640,16,-816
624,16,-800
624,16,-800
624,16,-784
624,16,-784
624,32,-768
624,48,-784
624,48,-784
624,32,-768
624,32,-768
640,32,-784
624,-16,-768
624,-16,-768
640,-64,-688
640,-64,-688
640,-32,-608
608,16,-608
608,16,-608
544,64,-496
560,-32,-496
560,-32,-496
704,-192,-816
704,-192,-816
912,-384,-1488
1152,-208,-1856
1152,-208,-1856
1520,240,-2048
1520,240,-2048
1968,800,-2048
1968,800,-2048
2048,1136,-2048
2048,1392,-2048
2048,1392,-2048
2048,1168,-2048
2048,368,-2048
2048,368,-2048
2048,-560,-2048
2048,-560,-2048
2048,-1088,-2048
2048,-1088,-2048
2048,-1216,-1616
2048,-1216,-1616
2048,-1312,-1296
2048,-1312,-1296
2048,-1136,416
2048,-1152,672
2048,-1152,672
2048,-816,1456
2048,-816,1456
2048,-288,1936
2048,-288,1936
1440,336,1984
1440,336,1984
1008,656,1728
768,576,1280
624,368,896
624,368,896
480,224,816
480,224,816
320,192,896
320,192,896
160,192,960
16,160,960
16,160,960
-80,160,944
-80,160,944
-176,208,960
-176,208,960
-288,208,1008
-368,192,1056
-368,192,1056
-448,224,1040
-512,272,976
-512,272,976
-560,288,928
-560,288,928
-608,256,848
-608,256,848
-656,224,800
-704,224,768
-704,224,768
-720,192,720
-720,208,688
-720,208,688
-736,192,672
-736,192,672
-752,96,672
-752,0,672
-752,0,672
-752,-48,672
-752,-48,672
-736,-64,688
-736,-48,704
-736,-48,704
-720,16,704
-720,16,704
-704,64,688
-704,96,720
-704,96,720
-704,80,784
-704,80,784
-720,80,816
-704,64,800
-704,64,800
-720,64,784
-720,64,784
-704,64,768
-704,64,768
-704,80,720
-720,80,688
-720,80,688
-720,80,672
-720,80,672
-720,96,672
-720,96,656
-720,96,656
