x,y,z
640,-16,-800
624,-32,-800
624,-32,-800
624,-48,-800
624,-48,-784
624,-48,-784
608,-48,-800
608,-48,-800
624,-48,-800
624,-48,-800
624,-48,-800
624,-64,-784
624,-64,-784
624,-32,-800
624,-32,-800
624,-32,-784
624,-48,-768
624,-48,-768
640,-48,-720
640,-48,-720
640,-48,-656
640,-48,-656
640,-80,-576
608,-64,-512
608,-64,-512
592,16,-560
624,64,-736
624,64,-736
688,0,-1168
688,0,-1168
896,-112,-1568
1088,48,-2048
1088,48,-2048
1504,192,-2048
1504,192,-2048
2048,560,-2048
2048,976,-2048
2048,976,-2048
2048,992,-2048
2048,992,-2048
2048,592,-2048
2048,0,-2048
2048,0,-2048
2048,-496,-2048
2048,-608,-2048
2048,-608,-2048
2048,-480,-240
2048,-480,-240
2048,-800,-96
2048,-800,-96
2048,-800,528
2048,-800,528
2048,-400,1360
1408,-208,1616
1408,-208,1616
896,32,1792
896,32,1792
560,208,1728
416,304,1344
416,304,1344
304,368,1024
304,368,1024
176,400,832
176,400,832
16,384,688
16,384,688
-160,368,640
-304,352,592
-304,352,592
-448,304,560
-576,240,576
-576,240,576
-688,176,608
-688,176,608
-768,144,592
-768,144,592
-848,160,544
-848,160,544
-896,176,496
-912,192,400
-912,192,400
-944,192,320
-944,192,320
-976,176,320
-992,144,304
-992,144,304
-992,128,288
-992,128,288
-992,112,272
-976,80,304
-976,80,304
-976,80,320
-960,80,320
-960,80,320
-944,96,352
-944,96,352
-928,96,384
-928,96,384
-928,96,384
-928,80,384
-928,80,384
-912,48,384
-928,48,368
-928,48,368
-928,80,352
-928,80,352
-928,128,336
-912,112,336
-912,112,336
-928,112,336
-928,112,336
-944,112,320
-960,112,320
-960,112,320
-960,128,320
-960,128,320
-976,112,288
-992,96,304
-992,96,304
-992,96,288
-992,96,288
-976,80,272
-992,96,288
-992,96,288
-976,112,272
