x,y,z
-288,-80,-992
-304,-80,-976
-304,-80,-976
-304,-64,-976
-304,-32,-960
-304,-32,-960
-304,16,-944
-304,16,-944
-304,32,-944
-304,32,-944
-304,48,-912
-304,32,-928
-304,32,-928
-304,32,-880
-304,32,-880
-320,32,-800
-336,32,-720
-336,32,-720
-368,64,-688
-384,112,-544
-384,112,-544
-368,48,-224
-368,48,-224
-288,-48,96
-288,-48,96
-176,-16,-32
-176,-16,-32
-80,-16,-224
48,64,-240
48,64,-240
176,64,-176
176,64,-176
336,-64,-160
544,-80,-176
544,-80,-176
800,-240,-272
800,-240,-272
976,-384,-624
1280,-112,-704
1280,-112,-704
1536,256,-496
1728,416,-528
1728,416,-528
1936,400,-992
1936,400,-992
1904,208,-1488
1808,16,-1184
1712,16,-592
1616,192,-512
1616,192,-512
1520,208,-336
1520,208,-336
1584,-64,-928
1904,-448,-2048
1904,-448,-2048
1472,-272,-800
1472,-272,-800
1056,384,0
944,224,112
944,224,112
944,-64,-80
944,-64,-80
1040,-48,-208
1072,-32,-128
1072,-32,-128
1136,16,-256
1280,144,-480
1280,144,-480
1440,176,-512
1440,176,-512
1504,32,-512
1440,-128,-496
1440,-128,-496
1328,-96,-576
1328,-96,-576
1344,80,-720
1344,176,-816
1344,176,-816
1312,304,-928
1312,304,-928
1296,336,-848
1168,208,-736
1168,208,-736
1024,144,-704
1024,144,-704
896,160,-784
800,160,-768
800,160,-768
704,144,-864
608,128,-1008
608,128,-1008
544,96,-912
544,96,-912
448,-48,-704
448,-48,-704
320,-64,-752
272,64,-912
272,64,-912
208,80,-752
80,-16,-512
80,-16,-512
-16,16,-464
-16,16,-464
-96,48,-400
-160,48,-496
-160,48,-496
-208,16,-624
-208,16,-624
-256,-32,-608
-256,48,-608
-256,48,-608
-288,80,-592
-288,80,-592
-288,80,-640
-288,96,-720
-288,96,-720
-352,48,-800
-352,48,-800
-368,-32,-848
-368,64,-880
-368,64,-880
-384,112,-848
-400,80,-880
-400,96,-880
