x,y,z
-144,-80,-992
-128,-80,-1008
-128,-96,-992
-128,-96,-992
-128,-80,-1008
-128,-80,-1008
-128,-80,-1008
-128,-80,-1008
-128,-80,-1008
-128,-80,-1008
-128,-96,-992
-128,-96,-992
-128,-96,-992
-128,-96,-992
-144,-96,-992
-144,-96,-992
-128,-96,-976
-128,-96,-992
-128,-96,-992
-112,-96,-992
-128,-96,-960
-128,-96,-960
-144,-96,-880
-144,-96,-880
-160,-64,-832
-192,-128,-912
-192,-128,-912
-208,-144,-1056
-208,-144,-1056
-192,-128,-1264
-160,-96,-1488
-160,-96,-1488
-128,-128,-1808
-128,-128,-1808
-48,-480,-2048
96,-656,-2048
96,-656,-2048
384,-544,-2048
384,-544,-2048
640,-272,-2048
768,-256,-2048
768,-256,-2048
832,-336,-2048
832,-336,-2048
880,-352,-1920
1008,-288,-1792
1008,-288,-1792
1216,-304,-1536
1216,-304,-1536
1424,-352,-1152
1584,-384,-784
1584,-384,-784
1600,-288,-224
1600,-288,-224
1408,-192,432
1408,-192,432
1040,-176,1024
608,-240,1696
608,-240,1696
240,-208,2032
240,-208,2032
16,-112,2032
-112,16,1744
-112,16,1744
-240,32,1344
-240,32,1344
-368,-32,1152
-464,32,1072
-464,32,1072
-528,144,1040
-608,192,960
-608,192,960
-704,208,832
-704,208,832
-768,240,704
-768,240,704
-832,208,576
-896,208,448
-896,208,448
-912,176,336
-960,96,320
-960,96,320
-992,112,416
-992,112,416
-960,128,416
-912,160,384
-912,160,384
-896,160,400
-896,160,400
-864,176,416
-864,160,432
-864,160,432
-848,144,464
-848,144,464
-832,144,480
-816,128,528
-816,128,528
-816,128,544
-816,128,544
-816,112,544
-816,112,560
-816,112,560
-832,112,528
-832,96,480
-832,96,480
-864,64,480
-864,64,480
-880,48,496
-880,48,496
-880,48,464
-880,48,448
-880,48,448
-864,64,432
-864,64,432
-848,64,432
-848,80,400
-848,80,400
-832,96,352
-832,96,352
-832,112,320
-832,112,320
-848,112,288
-880,80,256
-880,80,256
