x,y,z
-96,-48,-1008
-96,-48,-1024
-96,-48,-1008
-96,-48,-1008
-96,-48,-1008
-96,-48,-1008
-96,-48,-1008
-96,-48,-1024
-96,-48,-1024
-96,-48,-1008
-96,-48,-1008
-96,-64,-1008
-96,-64,-1008
-96,-64,-1008
-96,-48,-1008
-96,-48,-1008
-96,-48,-1008
-96,-48,-1008
-96,-48,-1008
-96,-48,-1008
-96,-48,-1008
-96,-48,-992
-96,-48,-976
-96,-48,-976
-96,-48,-992
-128,-96,-1056
-128,-96,-1056
-160,-160,-1120
-160,-160,-1120
-128,-160,-1136
-128,-160,-1136
-80,-80,-1152
0,-16,-1248
0,-16,-1248
64,16,-1392
96,32,-1568
96,32,-1568
176,80,-1728
176,80,-1728
256,80,-1952
352,0,-2048
352,0,-2048
432,0,-2032
432,0,-2032
496,16,-1856
544,-96,-1904
544,-96,-1904
624,-112,-2048
624,-112,-2048
784,-144,-2048
1216,-128,-2048
1216,-128,-2048
1584,-240,-1424
1584,-240,-1424
1504,160,160
1504,160,160
976,48,608
976,48,608
560,-144,656
464,-16,960
464,-16,960
304,32,1712
-32,0,2032
-32,0,2032
-208,0,1728
-208,0,1728
-256,32,1344
-256,32,1344
-368,64,1136
-432,112,1088
-432,112,1088
-528,48,1072
-624,-16,1024
-624,-16,1024
-656,32,976
-656,32,976
-688,112,848
-720,128,704
-720,128,704
-752,112,640
-752,112,640
-752,96,560
-752,112,496
-752,112,496
-784,32,416
-784,32,416
-800,16,384
-816,-32,480
-816,-32,480
-768,48,512
-720,64,544
-720,64,544
-688,32,592
-688,32,592
-656,32,528
-656,32,448
-656,32,448
-672,32,304
-672,32,304
-704,32,224
-704,32,224
-704,0,208
-704,-16,144
-704,-16,144
-736,-80,80
-768,-112,-48
-768,-112,-48
-784,-176,-192
-784,-176,-192
-768,-192,-352
-736,-160,-432
-736,-160,-432
-704,-112,-576
-704,-112,-576
-640,-96,-624
-560,-96,-704
-560,-96,-704
-496,-48,-864
-496,-48,-864
-448,0,-944
-416,16,-976
-416,16,-976
-384,-32,-1008
-384,-32,-1008
-368,-64,-1136
