x,y,z
-176,16,-944
-160,32,-944
-160,32,-944
-160,32,-944
-160,32,-944
-160,32,-944
-160,0,-944
-160,0,-944
-160,-32,-960
-144,-32,-976
-144,-32,-976
-144,-48,-1008
-144,-48,-1008
-128,-64,-992
-144,-96,-1008
-144,-96,-1008
-144,-32,-976
-144,-32,-976
-112,0,-912
-32,-48,-992
-32,-48,-992
32,-144,-1104
32,-144,-1104
48,-272,-1184
-16,-368,-1248
-16,-368,-1248
-80,-432,-1136
-80,-432,-1136
-96,-384,-976
-176,-480,-864
-176,-480,-864
-256,-592,-864
-256,-592,-864
-272,-512,-976
-224,-304,-976
-224,-304,-976
-208,-144,-880
-208,-144,-880
-256,-384,-512
-176,-432,-704
-176,-432,-704
0,-32,-1248
432,-160,-336
432,-160,-336
720,560,-976
720,560,-976
880,992,-784
960,1264,-320
960,1264,-320
1088,2016,-256
1088,2016,-256
1088,2048,-256
1136,2048,-256
1136,2048,-256
1264,1520,-672
1264,1520,-672
1312,912,-1072
1392,832,-1472
1392,832,-1472
1504,992,-1712
1504,992,-1712
1792,736,-1504
2048,-48,-1056
2048,-48,-1056
2048,-848,-752
2048,-1120,-1040
2048,-1120,-1040
2048,-1440,-928
2048,-1440,-928
1264,-2032,-1504
1264,-2032,-1504
800,-1664,-1296
624,-1248,-672
624,-1248,-672
592,-1184,-512
592,-1184,-512
304,-912,-640
144,-944,-816
144,-944,-816
96,-896,-880
96,-864,-576
96,-864,-576
112,-736,-832
112,-736,-832
112,-720,-800
144,-640,-944
144,-640,-944
144,-560,-912
144,-560,-912
112,-528,-736
112,-528,-736
64,-512,-960
48,-464,-1056
48,-464,-1056
80,-416,-1056
112,-416,-1056
112,-416,-1056
96,-368,-1008
96,-368,-1008
80,-320,-992
112,-288,-992
112,-288,-992
144,-192,-1024
144,-192,-1024
176,-160,-1008
64,-288,-816
64,-288,-816
-16,-256,-864
-16,-256,-864
-48,-192,-976
-32,-224,-1072
-32,-224,-1072
-16,-288,-1072
-16,-288,-1072
16,-224,-1008
0,-48,-976
0,-48,-976
-64,-64,-944
-80,-160,-1024
-80,-160,-1024
-48,-144,-1056
-48,-144,-1056
-16,-64,-1056
-48,16,-1056
-48,16,-1056
