x,y,z
-160,144,-976
-176,128,-976
-176,128,-976
-176,128,-976
-176,128,-976
-176,128,-976
-176,128,-992
-176,128,-992
-176,128,-992
-176,128,-992
-192,112,-1008
-160,112,-992
-160,112,-992
-160,128,-1024
-160,128,-1024
-160,128,-1008
-176,128,-960
-176,128,-960
-192,112,-976
-192,112,-976
-208,112,-1024
-192,112,-1040
-192,112,-1040
-192,96,-1072
-192,64,-1088
-192,64,-1088
-176,32,-1056
-176,32,-1056
-160,-64,-1008
-96,-80,-944
-96,-80,-944
16,-96,-848
16,-96,-848
208,64,-720
368,304,-560
624,528,-384
880,992,-304
880,992,-304
1088,1472,-528
1168,2000,-848
1168,2000,-848
1168,2048,-864
1168,2048,-864
1136,1968,-720
1136,1968,-720
1136,1648,-640
1152,1312,-672
1152,1312,-672
1136,1152,-800
1136,1152,-800
1248,1120,-992
1552,672,-1024
1552,672,-1024
2000,16,-832
2048,-672,-768
2048,-672,-768
2048,-1424,-1040
2048,-1424,-1040
1888,-2032,-1712
1200,-2032,-1584
1200,-2032,-1584
704,-2032,-976
704,-2032,-976
352,-1968,-544
176,-1600,-656
176,-1600,-656
160,-928,-1136
160,-928,-1136
240,-384,-1280
224,-416,-1040
224,-416,-1040
176,-512,-704
160,-560,-736
160,-560,-736
112,-544,-768
112,-544,-768
112,-528,-784
96,-592,-784
96,-592,-784
64,-640,-864
64,-640,-864
48,-656,-928
64,-576,-928
64,-576,-928
112,-496,-944
112,-496,-944
144,-448,-960
144,-448,-960
144,-464,-976
144,-464,-976
128,-368,-960
80,-336,-944
80,-336,-944
48,-400,-992
80,-352,-1024
80,-352,-1024
32,-224,-1008
32,-224,-1008
-32,-160,-960
-96,-160,-1024
-96,-160,-1024
-80,-128,-1040
-80,-128,-1040
-48,-96,-992
-48,-96,-992
-112,96,-992
-112,96,-992
-128,64,-1040
-112,32,-976
-112,32,-976
-96,80,-1056
-96,80,-1056
-112,144,-1088
-128,176,-1088
-128,176,-1088
-128,160,-1120
-128,160,-1120
-96,208,-1152
-64,272,-1072
-64,272,-1072
-80,272,-1040
-80,272,-1040
-96,320,-1104
-128,256,-992
