x,y,z
-256,0,-992
-256,0,-992
-256,0,-976
-256,0,-976
-256,0,-944
-256,-16,-944
-256,-16,-944
-256,-32,-944
-256,-32,-944
-256,-32,-928
-272,-32,-928
-272,-32,-928
-272,-32,-944
-272,-32,-944
-272,-32,-960
-272,-16,-960
-272,-16,-960
-256,-16,-960
-256,-16,-960
-256,16,-944
-256,32,-944
-256,32,-944
-240,16,-960
-240,16,-960
-224,0,-944
-208,0,-976
-208,0,-976
-176,-16,-1024
-176,-32,-1056
-176,-64,-1072
-176,-64,-1072
-208,-128,-1056
-192,-176,-1040
-192,-176,-1040
-144,-256,-944
-144,-256,-944
-16,-352,-848
128,-192,-944
128,-192,-944
288,32,-1104
288,32,-1104
576,96,-1168
928,384,-1120
928,384,-1120
1248,752,-832
1248,752,-832
1440,1440,-544
1504,2048,-320
1504,2048,-320
1440,2048,-96
1440,2048,-96
1424,2048,-448
1520,1920,-976
1520,1920,-976
1584,1168,-1248
1584,1168,-1248
1520,784,-1472
1616,720,-1488
1936,512,-1328
1936,512,-1328
1936,512,-1328
2048,-32,-1072
2048,-704,-880
2048,-704,-880
2048,-1440,-848
2048,-2032,-1232
2048,-2032,-1232
2048,-2032,-1248
2048,-2032,-1248
944,-2032,-656
944,-2032,-656
496,-2032,-368
464,-1696,-832
464,-1696,-832
368,-1040,-880
304,-896,-688
304,-896,-688
224,-928,-528
224,-928,-528
144,-912,-544
96,-832,-528
96,-832,-528
64,-672,-560
64,-672,-560
64,-576,-640
80,-576,-720
80,-576,-720
144,-544,-720
144,-544,-720
160,-544,-816
208,-512,-896
208,-512,-896
256,-464,-864
256,-464,-864
240,-464,-832
256,-528,-832
256,-528,-832
208,-816,-816
208,-816,-816
144,-976,-816
96,-960,-928
96,-960,-928
80,-800,-928
80,-800,-928
112,-672,-896
128,-560,-880
128,-560,-880
128,-512,-912
128,-512,-912
96,-480,-960
64,-464,-1008
64,-464,-1008
32,-368,-1040
32,-256,-1024
32,-256,-1024
0,-192,-928
0,-192,-928
-32,-160,-896
-32,-160,-896
-48,-192,-896
-48,-192,-896
-112,-240,-944
-176,-240,-1008
-176,-240,-1008
