x,y,z
-144,192,-944
-144,192,-944
-160,176,-960
-160,176,-960
-160,144,-960
-160,112,-992
-160,112,-992
-144,176,-1024
-144,160,-976
-144,160,-976
-128,192,-1008
-128,192,-1008
-112,224,-992
-112,240,-992
-112,240,-992
-112,240,-960
-112,240,-960
-112,256,-960
-112,256,-960
-112,256,-960
-112,224,-960
-112,224,-960
-128,176,-960
-128,144,-976
-128,144,-976
-128,144,-1008
-128,144,-1008
-128,96,-992
-128,64,-976
-128,64,-976
-128,96,-1008
-128,96,-1008
-128,96,-1200
-160,64,-992
-160,64,-992
-160,80,-944
-160,80,-944
-160,32,-912
-128,0,-896
-128,0,-896
-112,-80,-944
-96,-96,-1136
-96,-96,-1136
-80,-64,-1040
-80,-64,-1040
-64,-48,-1072
-64,-48,-1072
-16,-80,-1008
-16,-80,-1008
112,32,-944
208,48,-944
208,48,-944
368,64,-928
368,64,-928
640,80,-1056
1056,496,-1040
1056,496,-1040
1328,1216,-768
1264,1584,-304
1264,1584,-304
1248,1792,-176
1248,1792,-176
1280,1904,-192
1296,1600,-256
1312,1264,-480
1280,832,-832
1280,832,-832
1360,560,-1120
1360,560,-1120
1488,544,-1216
1552,560,-1072
1552,560,-1072
1712,432,-816
1712,432,-816
1920,304,-864
1920,304,-864
2048,80,-1072
2048,-400,-1232
2048,-400,-1232
2048,-928,-1584
2048,-928,-1584
1904,-1728,-2048
1056,-1936,-2048
1056,-1936,-2048
544,-1520,-2048
544,-1520,-2048
352,-1024,-1488
208,-672,-1328
208,-672,-1328
112,-400,-1152
112,-128,-1008
112,-128,-1008
112,96,-992
112,96,-992
128,224,-1200
112,176,-1120
112,176,-1120
112,192,-1088
112,192,-1088
96,176,-1024
96,192,-960
96,192,-960
96,176,-1008
96,176,-1008
64,144,-1024
64,144,-1024
32,144,-1056
80,240,-1024
80,240,-1024
96,320,-976
128,400,-944
128,400,-944
112,496,-960
112,496,-960
32,416,-896
0,256,-832
0,256,-832
32,304,-944
32,304,-944
48,480,-1104
16,544,-1104
16,544,-1104
-64,384,-912
-64,384,-912
-160,80,-768
-160,112,-992
