x,y,z
-384,96,-944
-384,96,-944
-384,96,-928
-384,112,-896
-384,112,-896
-384,96,-912
-384,96,-912
-384,80,-912
-384,80,-912
-384,80,-912
-384,64,-912
-384,64,-912
-400,80,-928
-400,48,-928
-400,48,-928
-400,64,-944
-400,64,-944
-416,48,-944
-416,32,-912
-416,32,-912
-416,48,-912
-416,48,-912
-416,32,-912
-432,32,-896
-432,32,-896
-416,32,-896
-416,32,-896
-432,32,-912
-432,16,-944
-432,16,-944
-448,48,-960
-464,32,-944
-464,32,-944
-480,-16,-880
-480,-16,-880
-496,-80,-784
-480,-32,-752
-480,-32,-752
-480,-16,-768
-480,-16,-768
-464,-32,-816
-496,-208,-816
-496,-208,-816
-448,-208,-832
-448,-208,-832
-400,-176,-832
-400,-80,-976
-400,-80,-976
-464,-80,-960
-464,-80,-960
-448,-320,-928
-400,-464,-928
-400,-464,-928
-336,-384,-976
-336,-384,-976
-256,-464,-960
-192,-192,-992
-192,-192,-992
-144,48,-1088
-144,48,-1088
-64,128,-976
80,336,-864
80,336,-864
336,528,-784
336,528,-784
592,672,-864
592,672,-864
864,1104,-960
1152,1648,-1008
1152,1648,-1008
1360,1872,-1056
1360,1872,-1056
1440,1840,-1168
1600,1696,-1376
1600,1696,-1376
1792,1424,-1552
1792,1424,-1552
1904,944,-1376
2048,384,-1216
2048,384,-1216
2048,-208,-1536
2048,-208,-1536
2048,-1200,-1792
2048,-2032,-2048
2048,-2032,-2048
1920,-2032,-2048
1920,-2032,-2048
1072,-2032,-1520
1072,-2032,-1520
688,-2032,-816
688,-2032,-816
464,-1712,-784
368,-1344,-1104
368,-1344,-1104
288,-1072,-1152
224,-848,-1072
224,-848,-1072
160,-704,-960
160,-704,-960
128,-512,-944
96,-480,-944
96,-480,-944
0,-608,-912
0,-608,-912
-64,-672,-864
-96,-560,-864
-96,-560,-864
-64,-464,-912
-64,-464,-912
-80,-400,-912
-96,-336,-880
-96,-336,-880
-128,-288,-864
-128,-288,-864
-128,-256,-896
-128,-256,-896
-112,-192,-944
-128,-112,-960
-128,-112,-960
-144,-80,-944
-144,-80,-944
-128,-96,-928
-128,-80,-944
-128,-80,-944
-112,-64,-960
-112,-64,-960
