x,y,z
-192,96,-1040
-192,80,-1024
-192,80,-1024
-208,112,-976
-208,112,-976
-208,96,-944
-192,96,-960
-192,96,-960
-192,80,-960
-192,80,-960
-176,96,-960
-208,80,-992
-208,80,-992
-240,80,-992
-240,80,-992
-256,32,-960
-256,0,-976
-256,0,-976
-256,-32,-1024
-256,-32,-1024
-256,-64,-1040
-256,-64,-1040
-256,-80,-1024
-240,-64,-1024
-240,-64,-1024
-256,-144,-1008
-256,-144,-1008
-272,-208,-992
-272,-272,-976
-272,-272,-976
-288,-320,-960
-288,-320,-960
-304,-432,-896
-384,-880,-704
-384,-880,-704
336,-464,-608
336,-464,-608
608,-16,-288
864,400,-528
864,400,-528
1008,1136,-896
1008,1136,-896
1056,1600,-1120
1056,1600,-1120
1200,1984,-1104
1248,1744,-832
1248,1744,-832
1312,1504,-768
1312,1504,-768
1232,1200,-656
1200,960,-752
1200,960,-752
1280,752,-928
1280,752,-928
1360,528,-1216
1520,544,-1424
1520,544,-1424
1792,624,-1456
1792,624,-1456
2048,656,-1328
2048,192,-1088
2048,192,-1088
2048,-336,-912
2048,-336,-912
2048,-816,-1024
2048,-1312,-1216
2048,-1312,-1216
2048,-1872,-1488
2048,-1872,-1488
2048,-2032,-2048
1152,-2032,-1488
1152,-2032,-1488
752,-2032,-752
576,-1584,-720
576,-1584,-720
432,-1248,-944
432,-1248,-944
384,-944,-1104
320,-832,-1056
320,-832,-1056
256,-672,-976
256,-672,-976
224,-528,-976
224,-432,-976
224,-432,-976
240,-304,-992
240,-304,-992
256,-256,-1072
224,-256,-1040
224,-256,-1040
224,-240,-992
224,-240,-992
224,-192,-1008
224,-192,-1040
224,-192,-1040
256,-224,-1056
256,-224,-1056
272,-256,-1088
256,-256,-1136
256,-256,-1136
288,-272,-1120
288,-272,-1120
240,-352,-1104
208,-384,-1072
208,-384,-1072
192,-320,-1072
192,-320,-1072
160,-256,-1072
160,-256,-1072
192,-192,-1072
192,-144,-1040
192,-144,-1040
128,-128,-1056
96,-128,-1056
96,-128,-1056
112,-64,-1056
112,-64,-1056
144,64,-1088
112,192,-1072
112,192,-1072
80,208,-992
80,208,-992
96,288,-928
112,352,-832
