x,y,z
-80,-112,-960
-80,-112,-960
-48,-272,-1072
-48,-272,-1072
48,-336,-1120
64,-448,-1216
64,-448,-1216
64,-544,-1200
64,-608,-1104
64,-672,-976
64,-672,-976
48,-736,-960
16,-784,-1088
16,-784,-1088
0,-784,-1184
48,-720,-1216
48,-720,-1216
64,-672,-1200
64,-672,-1200
160,-544,-1216
240,-400,-1184
240,-400,-1184
304,-304,-1152
304,-304,-1152
352,-256,-1120
432,-144,-944
432,-144,-944
416,-224,-896
416,-224,-896
640,-96,-640
784,272,-432
784,272,-432
768,432,-496
768,432,-496
720,512,-560
688,704,-544
688,704,-544
672,976,-432
672,976,-432
592,1200,-496
560,1408,-464
560,1408,-464
496,1328,-384
496,1328,-384
464,1136,-592
432,1120,-704
432,1120,-704
368,1088,-656
368,1088,-656
320,1056,-656
288,1040,-592
288,1040,-592
256,992,-576
224,976,-560
224,976,-560
128,784,-624
128,784,-624
128,736,-784
160,768,-848
160,768,-848
192,864,-832
192,864,-832
272,992,-816
320,960,-768
320,960,-768
272,768,-752
272,768,-752
176,656,-768
112,592,-720
112,592,-720
32,496,-736
32,496,-736
16,640,-768
-32,656,-688
-32,656,-688
-48,464,-752
-48,464,-752
-128,288,-784
-176,288,-800
-176,288,-800
-224,352,-864
-224,320,-960
-224,320,-960
-288,128,-720
-288,128,-720
-272,272,-992
-272,272,-992
-256,336,-832
-272,368,-800
-272,368,-800
-272,352,-896
-272,352,-896
-256,288,-1024
-240,224,-1024
-240,224,-1024
-256,240,-928
-288,544,-1136
-288,544,-1136
-144,368,-944
-144,368,-944
-304,224,-896
-304,224,-896
-288,144,-976
-320,128,-880
-320,128,-880
-304,160,-800
-304,256,-1024
-304,256,-1024
-384,192,-1024
-384,192,-1024
-320,272,-944
-368,208,-912
-368,208,-912
-384,144,-1072
-384,144,-1072
-320,272,-1120
-320,320,-960
-320,320,-960
-336,320,-960
-336,320,-960
-352,272,-992
-352,272,-864
-352,272,-864
-320,320,-912
