x,y,z
-208,96,-976
-224,80,-960
-224,80,-960
-224,80,-944
-240,64,-944
-240,64,-944
-240,-16,-944
-240,-16,-944
-224,-80,-944
-176,-160,-960
-176,-160,-960
-160,-336,-1008
-160,-336,-1008
-144,-432,-1040
-64,-464,-1056
-64,-464,-1056
-48,-496,-1040
-48,-496,-1040
16,-608,-1056
16,-704,-1120
16,-704,-1120
48,-768,-1184
48,-768,-1184
64,-800,-1184
64,-880,-1296
64,-880,-1296
0,-960,-1488
0,-960,-1488
0,-992,-1632
112,-928,-1616
112,-928,-1616
368,-720,-1152
368,-720,-1152
624,-528,-560
624,-528,-560
736,-48,-416
848,96,-688
848,96,-688
976,416,-640
976,416,-640
928,576,-432
880,624,-448
880,624,-448
848,976,-320
720,1232,-368
672,1552,-512
672,1552,-512
608,1536,-480
608,1536,-480
480,1136,-528
480,1104,-704
480,1104,-704
512,1344,-592
512,1344,-592
400,1216,-464
352,1104,-576
352,1104,-576
352,1120,-592
352,1120,-592
336,1040,-576
304,1024,-544
304,1024,-544
272,944,-528
272,912,-624
272,912,-624
272,848,-640
272,848,-640
320,864,-720
400,960,-768
400,960,-768
432,960,-816
432,960,-816
448,976,-768
416,864,-736
416,864,-736
304,640,-688
304,640,-688
224,528,-800
224,528,-800
192,704,-832
208,816,-800
208,816,-800
160,704,-720
160,704,-720
16,352,-640
-48,272,-832
-48,272,-832
-96,240,-816
-96,240,-816
-144,272,-768
-144,368,-768
-144,368,-768
-128,272,-784
-128,272,-784
-208,64,-848
-288,-112,-992
-288,-112,-992
-288,-64,-1056
-288,-64,-1056
-272,64,-1024
-256,96,-976
-256,96,-976
-304,64,-944
-304,64,-944
-304,32,-944
-288,48,-960
-288,48,-960
-272,80,-1024
-224,144,-1072
-224,144,-1072
-208,192,-1024
-208,192,-1024
-192,256,-1024
-208,256,-1024
-208,256,-1024
-224,208,-1024
-224,208,-1024
-224,192,-1040
-208,192,-1056
-208,192,-1056
-176,240,-1040
-176,240,-1040
-160,272,-992
-160,272,-992
