x,y,z
-80,-64,-976
-80,-32,-976
-80,-32,-976
-80,-112,-1008
-80,-112,-1008
-80,-224,-976
-64,-192,-912
-64,-192,-912
-64,-128,-864
-64,-128,-864
0,-288,-688
48,-192,-896
48,-192,-896
192,240,-944
192,240,-944
128,304,-896
256,464,-976
256,464,-976
384,992,-768
384,992,-768
432,1424,-688
480,1440,-720
480,1440,-720
576,1584,-864
576,1584,-864
736,1568,-1232
912,1744,-1568
1056,2048,-1648
1376,2048,-1296
1376,2048,-1296
1712,2048,-576
2048,1024,96
2048,1024,96
2048,48,32
2048,48,32
2048,-528,-448
2048,-768,-864
2048,-768,-864
2048,-1440,-1120
2048,-1440,-1120
1728,-1856,-880
1232,-1840,-416
1232,-1840,-416
1024,-1504,-928
1024,-1504,-928
768,-1696,-1040
688,-1184,-640
688,-1184,-640
608,-528,-640
608,-528,-640
592,-368,-704
592,-368,-704
544,-384,-800
480,-480,-864
480,-480,-864
432,-464,-832
432,-464,-832
400,-432,-816
352,-368,-784
352,-368,-784
304,-368,-768
304,-368,-768
240,-320,-848
240,-288,-880
240,-288,-880
240,-368,-832
240,-304,-944
240,-304,-944
208,-160,-1008
208,-160,-1008
144,-192,-944
144,-208,-960
144,-208,-960
144,-224,-944
144,-224,-944
160,-272,-880
160,-272,-880
144,-192,-992
112,-96,-960
112,-96,-960
128,-48,-896
160,-128,-880
160,-128,-880
160,-160,-960
160,-160,-960
224,-160,-928
240,-192,-944
240,-192,-944
208,-288,-944
208,-288,-944
208,-336,-928
208,-288,-960
208,-288,-960
256,-304,-912
256,-304,-912
208,-384,-848
160,-416,-944
144,-304,-1024
192,-208,-1024
192,-208,-1024
256,-48,-1152
256,-48,-1152
256,128,-1168
256,128,-1168
256,144,-1056
224,48,-1104
224,48,-1104
256,128,-1296
304,224,-1248
304,224,-1248
272,288,-1184
272,288,-1184
240,368,-1104
208,416,-1088
208,416,-1088
160,432,-992
160,432,-992
128,464,-976
128,464,-976
80,448,-944
96,496,-912
96,496,-912
64,464,-880
64,464,-880
