x,y,z
-528,16,-832
-528,16,-832
-528,32,-832
-528,32,-848
-528,32,-848
-528,32,-832
-528,32,-832
-528,16,-832
-544,32,-832
-544,32,-832
-544,32,-832
-544,32,-832
-528,32,-832
-528,32,-832
-528,32,-832
-528,16,-832
-528,16,-832
-528,16,-848
-544,16,-832
-544,16,-832
-528,16,-832
-528,16,-832
-544,16,-832
-528,16,-832
-528,16,-832
-544,16,-832
-544,16,-832
-544,32,-832
-544,32,-832
-544,32,-832
-544,48,-848
-544,48,-848
-576,48,-832
-560,96,-832
-560,96,-832
-544,96,-848
-544,96,-848
-512,80,-864
-496,64,-896
-496,64,-896
-512,48,-848
-512,64,-864
-512,64,-864
-512,32,-880
-512,32,-880
-528,0,-848
-496,-16,-848
-496,-16,-848
-496,-32,-832
-496,-32,-832
-512,-32,-816
-496,-16,-816
-496,-16,-816
-496,-32,-832
-496,-32,-832
-496,-32,-832
-480,-32,-848
-480,-32,-848
-480,0,-864
-480,0,-864
-464,0,-896
-448,0,-880
-448,0,-880
-464,16,-880
-464,16,-880
-464,16,-880
-464,16,-880
-464,16,-880
-464,48,-896
-464,48,-896
-480,16,-864
-464,16,-864
-464,16,-864
-464,16,-864
-464,16,-864
-480,0,-848
-480,16,-880
-480,16,-880
-464,16,-880
-464,16,-880
-464,16,-880
-480,16,-880
-480,16,-880
-464,32,-880
-464,32,-880
-464,16,-864
-464,16,-864
-464,16,-864
-464,16,-880
-464,16,-880
-464,16,-880
-480,16,-880
-480,16,-880
-480,16,-864
-480,16,-864
-464,16,-880
-480,16,-864
-480,16,-864
-480,0,-864
-480,0,-864
-480,16,-880
-480,16,-880
-480,16,-880
-464,16,-880
-464,16,-880
-480,16,-864
-464,16,-864
-464,16,-864
-480,16,-880
-480,16,-880
-480,16,-864
-480,16,-880
-480,16,-880
-480,16,-864
-480,16,-864
-480,0,-864
-480,16,-880
-480,16,-880
-480,0,-864
-480,0,-864
-480,0,-880
-480,16,-864
-480,16,-864
-480,0,-864
-480,0,-864
