x,y,z
-288,112,-960
-288,112,-960
-288,112,-960
-288,112,-960
-288,96,-944
-288,112,-944
-288,112,-944
-288,96,-944
-288,96,-944
-288,112,-944
-288,112,-960
-288,112,-960
-288,128,-960
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-960
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-960
-288,112,-960
-288,112,-960
-288,112,-960
-288,112,-960
-288,112,-960
-288,112,-960
-288,112,-960
-288,112,-960
-288,128,-944
-288,128,-960
-288,128,-960
-288,112,-944
-288,112,-944
-288,112,-960
-288,112,-960
-288,112,-960
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,128,-944
-272,128,-944
-272,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-960
-288,128,-960
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,112,-960
-288,112,-960
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,128,-944
-272,128,-944
-272,128,-944
-288,128,-960
-288,128,-960
-272,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-272,128,-960
-272,128,-960
-272,112,-960
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-960
-288,112,-960
-288,128,-944
-288,128,-944
-288,128,-944
-288,128,-944
-272,128,-944
-272,128,-944
-272,128,-944
-272,128,-960
-272,128,-960
-272,128,-960
-272,128,-944
-272,128,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-272,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-944
-288,112,-960
