x,y,z
-160,-112,-992
-176,-112,-1024
-176,-112,-1024
-192,-128,-1024
-192,-192,-1040
-192,-192,-1040
-128,-240,-1200
-128,-240,-1200
-32,-224,-1392
-16,-368,-1376
-16,-368,-1376
-32,-608,-1200
80,-688,-1072
80,-688,-1072
176,-704,-976
176,-704,-976
240,-752,-960
240,-752,-960
256,-912,-864
240,-1008,-848
240,-1008,-848
320,-896,-944
400,-848,-912
400,-848,-912
432,-880,-880
432,-880,-880
496,-928,-944
496,-928,-944
592,-928,-992
720,-816,-1280
720,-816,-1280
848,-720,-1664
896,-656,-1808
896,-656,-1808
944,-832,-1936
944,-832,-1936
1024,-944,-1888
1312,-976,-1568
1312,-976,-1568
1920,-256,-1056
1920,-256,-1056
2048,496,-864
2000,880,-1024
2000,880,-1024
1696,1184,-1136
1696,1184,-1136
1312,1472,-1232
976,1648,-1040
976,1648,-1040
672,1680,-912
672,1680,-912
448,1504,-848
256,1184,-720
256,1184,-720
64,864,-640
64,864,-640
-112,672,-640
-256,560,-640
-256,560,-640
-336,448,-608
-336,448,-608
-384,352,-624
-416,320,-672
-416,320,-672
-448,288,-736
-448,272,-800
-448,272,-800
-464,272,-832
-496,288,-832
-496,288,-880
-496,288,-880
-496,288,-896
-480,288,-896
-480,288,-896
-480,256,-896
-480,256,-896
-496,240,-896
-496,224,-912
-496,224,-912
-496,224,-912
-512,192,-896
-512,192,-896
-512,176,-880
-512,176,-880
-496,160,-864
-480,192,-864
-480,192,-864
-480,224,-848
-480,224,-848
-496,208,-848
-496,208,-848
-512,176,-848
-496,192,-848
-496,192,-848
-480,192,-864
-464,192,-864
-464,192,-864
-464,208,-864
-464,208,-864
-464,224,-832
-464,208,-848
-464,208,-848
-464,208,-848
-464,208,-848
-464,192,-848
-448,192,-832
-448,192,-832
-448,208,-832
-448,208,-832
-464,224,-816
-480,208,-848
-480,208,-848
-496,192,-848
-496,192,-848
-496,176,-896
-496,176,-880
-496,176,-880
-480,192,-864
-480,192,-864
-464,192,-880
-448,208,-864
-448,208,-864
-448,208,-848
-432,224,-848
-432,224,-848
