x,y,z
-96,112,-992
-96,112,-992
-96,128,-1008
-96,128,-1008
-96,112,-1008
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-96,112,-992
-112,96,-992
-128,64,-992
-128,64,-992
-160,48,-976
-160,48,-976
-208,-80,-976
-208,-240,-880
-208,-240,-880
-128,-336,-848
-128,-336,-848
64,-304,-880
320,-176,-864
320,-176,-864
640,272,-544
992,848,-512
992,848,-512
1200,1296,-352
1200,1296,-352
1472,1760,-304
1472,1760,-304
1904,2048,-448
2048,2048,-512
2048,2048,-512
2048,2048,-368
2048,2048,-720
2048,2048,-720
2048,1744,-848
2048,1744,-848
2048,1264,-352
2048,1264,-352
2048,320,336
2048,320,336
2048,-832,592
2048,-832,592
2048,-1504,0
2048,-1520,-672
2048,-1520,-672
2048,-2032,-528
2048,-2032,-320
2048,-2032,-320
1792,-2032,-592
1792,-2032,-592
1440,-1840,-704
1104,-1568,-624
1104,-1568,-624
960,-1200,-608
960,-1200,-608
912,-928,-592
880,-784,-608
880,-784,-608
800,-768,-688
800,-768,-688
672,-704,-752
592,-640,-752
592,-640,-752
544,-544,-720
464,-512,-704
464,-512,-704
368,-496,-704
368,-496,-704
272,-512,-768
272,-512,-768
240,-544,-816
240,-560,-880
240,-560,-880
272,-512,-944
272,-512,-944
288,-448,-1008
320,-352,-1056
320,-352,-1056
320,-288,-1088
320,-288,-1088
336,-272,-1056
336,-272,-1056
320,-288,-1024
304,-352,-976
304,-352,-976
304,-384,-928
304,-384,-928
304,-416,-864
304,-432,-832
304,-432,-832
320,-432,-800
320,-432,-800
352,-432,-800
352,-448,-784
352,-448,-784
368,-464,-768
368,-464,-768
384,-480,-768
384,-480,-768
400,-496,-784
400,-480,-784
400,-480,-784
416,-480,-800
416,-480,-800
464,-496,-784
496,-512,-784
496,-512,-784
528,-544,-784
528,-544,-784
528,-576,-752
512,-608,-720
512,-608,-720
528,-624,-672
528,-624,-672
