x,y,z
-80,48,-976
-96,48,-976
-96,48,-976
-80,48,-976
-96,32,-992
-96,32,-992
-112,48,-976
-112,48,-976
-112,48,-960
-96,48,-1008
-96,48,-1008
-96,64,-992
-96,64,-992
-112,64,-976
-112,64,-976
-112,48,-976
-112,64,-960
-112,64,-960
-64,0,-944
48,-256,-1088
48,-256,-1088
272,-304,-1152
272,-304,-1152
528,16,-896
768,640,-624
768,640,-624
976,1200,-400
976,1200,-400
1248,1632,-224
1248,1632,-224
1632,2048,-176
2048,2048,-368
2048,2048,-368
2048,2048,-672
2048,2048,-672
2048,2048,-896
2048,2048,-928
2048,2048,-928
2048,2048,-400
2048,2048,-400
2048,976,384
2048,-176,880
2048,-176,880
2048,-1296,784
2048,-1296,784
2048,-2032,176
2048,-2032,-1248
2048,-2032,-1248
1904,-2032,-432
1904,-2032,-432
1264,-2032,-304
1152,-1264,-720
1152,-1264,-720
912,-1040,-320
912,-1040,-320
720,-1008,-304
608,-960,-400
608,-960,-400
560,-752,-416
560,-752,-416
496,-544,-432
400,-480,-448
400,-480,-448
336,-496,-480
288,-464,-528
288,-464,-528
256,-384,-544
256,-384,-544
224,-352,-592
224,-352,-592
160,-384,-640
112,-448,-688
112,-448,-688
80,-512,-768
80,-528,-880
80,-528,-880
80,-528,-1008
80,-528,-1008
96,-496,-1056
96,-496,-1056
128,-336,-1040
128,-336,-1040
128,-288,-1056
144,-272,-1056
144,-272,-1056
144,-256,-1056
144,-256,-1056
144,-272,-1072
144,-304,-1072
144,-304,-1072
160,-304,-1040
160,-304,-1040
192,-304,-1008
192,-304,-1008
208,-288,-976
208,-272,-944
208,-272,-944
176,-288,-896
176,-288,-896
160,-352,-816
176,-352,-784
176,-352,-784
208,-304,-768
208,-304,-768
256,-240,-768
256,-240,-768
304,-208,-816
368,-208,-848
368,-208,-848
384,-176,-816
352,-192,-768
352,-192,-768
288,-240,-704
288,-240,-704
224,-256,-704
160,-288,-752
160,-288,-752
144,-320,-752
144,-320,-752
128,-352,-784
112,-368,-832
112,-368,-832
96,-384,-912
96,-384,-912
112,-352,-1008
