x,y,z
-32,64,-976
-32,64,-976
-32,64,-976
-16,64,-976
-16,64,-976
0,80,-960
0,80,-960
32,16,-896
80,-96,-800
80,-96,-800
208,-144,-736
208,-144,-736
384,48,-720
592,384,-672
592,384,-672
768,752,-704
768,752,-704
880,1008,-848
992,1136,-976
992,1136,-976
1088,1216,-1008
1088,1216,-1008
1168,1216,-960
1264,1024,-832
1264,1024,-832
1344,864,-688
1344,864,-688
1600,848,-656
1904,992,-816
1904,992,-816
2048,1296,-912
2048,1280,-816
2048,1280,-816
2048,592,-544
2048,592,-544
2048,-224,-304
2048,-480,-672
2048,-1024,-1744
2048,-1840,-2048
2048,-1840,-2048
2048,-1840,-2048
2048,-1840,-2048
1280,-1120,-1408
944,-592,-800
944,-592,-800
736,-592,-576
736,-592,-576
544,-784,-544
400,-800,-592
400,-800,-592
304,-688,-688
304,-688,-688
224,-528,-736
128,-384,-736
128,-384,-736
48,-304,-688
0,-288,-688
0,-288,-688
-16,-192,-688
-16,-192,-688
0,-64,-768
32,32,-880
32,32,-880
48,112,-992
48,112,-992
48,128,-1008
48,128,-1008
64,128,-992
64,160,-1008
64,160,-1008
64,192,-1040
80,240,-1072
80,240,-1072
96,256,-1120
96,256,-1120
96,240,-1168
80,224,-1152
80,224,-1152
48,208,-1104
48,208,-1104
32,176,-1056
16,112,-1056
16,112,-1056
16,80,-1040
16,80,-1040
16,64,-1040
16,80,-1024
16,80,-1024
32,96,-1008
32,96,-1008
48,112,-1008
64,128,-1008
64,128,-1008
64,112,-992
64,112,-992
64,80,-992
64,96,-976
64,96,-976
64,96,-992
64,112,-992
64,112,-992
64,96,-1008
64,96,-1008
64,80,-1024
64,80,-1008
64,80,-1008
48,64,-992
48,64,-992
48,48,-1024
48,48,-1024
64,80,-1072
48,80,-1040
48,80,-1040
32,32,-1008
32,-16,-976
16,-64,-992
16,-48,-1040
16,-48,-1040
48,-32,-1088
48,-32,-1088
48,-80,-1024
-16,-112,-912
-16,-112,-912
