x,y,z
-272,32,-976
-272,32,-976
-272,32,-976
-272,48,-976
-272,48,-976
-288,64,-960
-304,64,-960
-304,64,-960
-304,32,-960
-320,16,-976
-320,16,-976
-304,64,-944
-304,64,-944
-256,112,-944
-208,128,-960
-208,128,-960
-128,96,-928
-128,96,-928
0,64,-944
192,-32,-1008
192,-32,-1008
464,-288,-1040
464,-288,-1040
736,-608,-1056
880,-1024,-1056
880,-1024,-1056
880,-1456,-1120
880,-1456,-1120
848,-1776,-1120
800,-1904,-1280
800,-1904,-1280
768,-1840,-1424
912,-1584,-1408
912,-1584,-1408
1200,-1200,-1200
1200,-1200,-1200
1312,-944,-1104
1312,-944,-1104
1136,-1120,-1072
1136,-1120,-1072
848,-1968,-1136
1456,-1920,-1488
1456,-1920,-1488
2048,-1344,-1088
2048,-1344,-1088
2048,-1568,-224
2048,-912,-304
2048,-912,-304
2048,176,-464
2048,176,-464
2048,1440,-464
2048,2048,-384
2048,2048,-384
2048,2048,-144
1872,2048,128
1872,2048,128
1488,1760,208
1488,1760,208
1104,1232,-16
784,1312,-288
784,1312,-288
672,1248,-320
672,1248,-320
544,976,-384
544,976,-384
480,864,-592
448,816,-736
448,816,-736
464,976,-944
464,976,-944
432,912,-912
368,816,-880
368,816,-880
288,720,-864
240,640,-800
240,640,-800
256,672,-800
256,672,-800
288,704,-704
320,720,-672
320,720,-672
368,832,-688
368,832,-688
384,832,-672
384,832,-672
384,784,-624
368,768,-656
368,768,-656
352,720,-640
352,720,-640
336,736,-640
304,672,-640
304,672,-640
336,656,-576
336,656,-576
368,704,-560
368,704,-560
368,736,-560
336,672,-592
336,672,-592
336,656,-592
320,640,-592
320,640,-592
288,736,-640
288,736,-640
240,736,-688
176,720,-720
176,720,-720
144,688,-784
144,688,-784
96,592,-816
48,496,-832
48,496,-832
16,496,-928
0,544,-944
0,544,-944
-48,528,-832
-48,528,-832
-160,416,-800
-256,304,-928
