x,y,z
-160,80,-1024
-176,48,-960
-176,48,-960
-192,48,-1008
-192,48,-1008
-192,48,-1040
-176,64,-1008
-176,64,-1008
-192,240,-1008
-192,240,-1008
-176,192,-976
-176,192,-976
-192,96,-928
-192,48,-896
-192,48,-896
-208,16,-832
-208,16,-832
-96,16,-880
0,-128,-992
0,-128,-992
160,-208,-1152
160,-208,-1152
320,-368,-1200
320,-368,-1200
480,-560,-1088
480,-560,-1088
624,-944,-848
592,-1408,-848
592,-1408,-848
496,-1712,-1056
496,-1712,-1056
400,-1936,-1328
464,-1952,-1440
464,-1952,-1440
656,-1744,-1472
800,-1392,-1568
800,-1392,-1568
848,-1120,-1568
848,-1120,-1568
800,-1104,-1664
816,-1232,-1712
816,-1232,-1712
1104,-1360,-1568
1104,-1360,-1568
1712,-1504,-1200
2048,-1712,-624
2048,-1712,-624
2048,-1312,-528
2048,-1312,-528
2048,48,-448
2048,1152,-96
2048,1152,-96
2048,1888,-208
2048,1888,-208
1744,2048,-32
1392,1936,16
1392,1936,16
1104,1312,-112
1104,1312,-112
960,848,-224
912,1008,-224
912,1008,-224
800,1136,-192
656,1040,-176
656,1040,-176
576,944,-288
576,944,-288
512,928,-400
512,928,-400
464,880,-464
480,1008,-544
480,1008,-544
448,960,-560
400,896,-560
400,896,-560
352,768,-656
352,768,-656
352,752,-688
400,800,-752
400,800,-752
448,880,-704
432,832,-656
432,832,-656
480,832,-608
480,832,-608
528,848,-592
528,864,-560
528,864,-560
560,912,-560
560,912,-560
528,896,-608
544,816,-624
544,816,-624
464,800,-672
464,800,-672
432,736,-720
432,736,-720
368,608,-640
160,272,-560
160,272,-560
48,208,-704
48,208,-704
96,448,-736
96,448,-736
112,512,-704
64,496,-784
64,496,-784
-16,416,-768
-128,176,-848
-128,176,-848
-192,128,-880
-192,208,-896
-192,208,-896
-176,272,-992
-176,272,-992
-256,208,-912
-288,96,-912
-288,96,-912
-288,112,-976
-288,112,-976
-272,128,-1088
-272,144,-1072
-272,144,-1072
-224,240,-1008
