x,y,z
544,32,-800
544,32,-800
528,16,-800
528,16,-800
528,16,-816
560,16,-832
560,16,-832
576,32,-848
560,16,-832
560,16,-832
544,0,-784
544,0,-784
528,0,-800
512,-16,-800
512,-16,-800
560,0,-848
560,0,-848
544,32,-912
448,16,-832
448,16,-832
400,16,-832
400,16,-832
448,64,-992
448,64,-992
560,16,-1152
608,0,-1248
608,0,-1248
576,64,-1376
576,64,-1376
640,-16,-1568
768,-112,-1744
768,-112,-1744
912,-160,-1904
912,-160,-1904
1056,-64,-1984
1056,-64,-1984
1136,160,-2016
1168,304,-1968
1168,304,-1968
1232,224,-1856
1280,128,-1808
1280,128,-1808
1312,96,-1760
1312,96,-1760
1376,128,-1680
1408,160,-1616
1408,160,-1616
1456,208,-1584
1456,208,-1584
1520,176,-1504
1568,96,-1456
1568,96,-1456
1600,0,-1472
1600,0,-1472
1600,-64,-1312
1632,-112,-992
1552,-208,-656
1408,-208,-336
1408,-208,-336
1200,-128,-48
992,-80,192
992,-80,192
784,-64,288
784,-64,288
656,-96,416
448,-16,736
448,-16,736
240,64,960
240,64,960
64,128,1040
-80,192,1184
-80,192,1184
-208,144,1184
-208,144,1184
-320,48,1216
-320,48,1216
-448,32,1296
-448,32,1296
-544,96,1216
-592,128,1008
-592,128,1008
-656,80,864
-704,64,768
-704,64,768
-752,112,736
-752,112,736
-784,176,720
-784,176,720
-832,144,720
-864,128,720
-864,128,720
-864,128,704
-864,128,672
-864,128,672
-864,112,640
-864,112,640
-864,80,576
-880,64,544
-880,64,544
-880,16,544
-880,16,544
-864,0,512
-864,0,496
-864,0,496
-864,32,480
-864,32,480
-848,64,464
-848,48,496
-848,48,496
-848,32,512
-848,32,512
-848,64,528
-816,112,496
-816,112,496
-816,96,496
-816,80,496
-816,80,496
-816,112,464
-816,112,464
