x,y,z
480,32,-912
480,32,-912
480,32,-912
480,32,-896
480,32,-896
480,32,-896
480,32,-896
480,32,-880
480,32,-880
480,32,-896
480,32,-896
480,32,-896
480,16,-896
480,16,-896
464,16,-896
464,16,-896
480,32,-880
464,32,-880
464,32,-880
432,32,-864
384,16,-784
384,16,-784
368,16,-688
368,16,-688
400,16,-704
432,16,-752
432,16,-752
464,48,-768
464,48,-768
448,64,-784
384,64,-736
384,64,-736
352,-48,-688
352,-48,-688
368,-160,-720
448,-176,-784
448,-176,-784
544,-128,-864
544,-128,-864
608,-16,-912
656,48,-960
656,48,-960
688,0,-1104
688,0,-1104
752,-32,-1072
848,16,-1104
848,16,-1104
928,32,-1376
1120,-32,-1616
1120,-32,-1616
1456,32,-2048
1456,32,-2048
1792,176,-2048
1792,176,-2048
1968,464,-2048
2000,688,-2048
2000,688,-2048
2048,624,-2048
2048,272,-1952
2048,272,-1952
2048,-64,-1856
2048,-64,-1856
2048,-208,-1744
2048,-304,-1584
2048,-304,-1584
2048,-336,-1328
2048,-336,-1328
2048,-384,-1008
2000,-416,-816
2000,-416,-816
1904,-432,-672
1904,-432,-672
1744,-448,-464
1584,-464,-256
1584,-464,-256
1440,-432,-80
1440,-432,-80
1344,-320,96
1200,-224,240
1200,-224,240
1040,-128,480
1040,-128,480
800,32,784
544,112,1072
336,176,1264
128,208,1472
128,208,1472
-80,176,1552
-208,80,1312
-208,80,1312
-288,48,1088
-288,48,1088
-384,144,1056
-480,192,960
-480,192,960
-576,112,944
-576,112,944
-720,96,944
-784,160,800
-784,160,800
-800,192,624
-800,192,624
-816,96,640
-848,16,688
-848,16,688
-880,32,736
-880,32,736
-864,96,720
-848,144,640
-848,144,640
-832,112,592
-832,112,592
-832,32,576
-832,-32,576
-832,-32,576
-832,-32,544
-832,-32,544
-800,64,496
-784,144,480
-784,144,480
-800,112,528
-800,112,528
-832,64,576
-832,80,592
