x,y,z
-208,-48,-992
-208,-48,-992
-208,-64,-992
-208,-64,-992
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-992
-208,-48,-992
-208,-48,-992
-208,-48,-992
-208,-48,-992
-208,-48,-992
-208,-48,-992
-208,-48,-976
-208,-48,-976
-208,-64,-976
-208,-64,-976
-208,-48,-992
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-64,-976
-208,-64,-976
-208,-48,-992
-208,-32,-976
-208,-32,-976
-208,-48,-976
-208,-48,-976
-208,-48,-992
-224,-48,-976
-224,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-992
-208,-48,-992
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-992
-208,-48,-992
-208,-48,-992
-208,-48,-992
-208,-64,-992
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-64,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-32,-976
-208,-32,-976
-208,-48,-976
-208,-48,-976
-208,-48,-992
-208,-48,-992
-208,-48,-992
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-64,-976
-208,-64,-976
-208,-64,-976
-208,-64,-976
-208,-64,-976
-208,-48,-976
-208,-48,-976
-208,-48,-976
-208,-48,-992
-208,-48,-992
