x,y,z
-192,-80,-992
-192,-80,-992
-208,-80,-992
-208,-80,-992
-208,-80,-992
-192,-80,-992
-192,-80,-992
-208,-80,-976
-208,-80,-976
-208,-80,-960
-208,-96,-976
-208,-96,-976
-208,-80,-976
-208,-96,-976
-208,-96,-976
-208,-96,-992
-208,-96,-992
-208,-96,-992
-208,-96,-992
-208,-112,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-80,-976
-208,-80,-976
-208,-80,-976
-208,-80,-976
-208,-80,-976
-208,-80,-976
-192,-64,-976
-192,-64,-992
-192,-64,-992
-192,-64,-976
-208,-80,-976
-208,-80,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-80,-976
-208,-80,-992
-208,-80,-992
-208,-80,-976
-208,-80,-976
-208,-80,-976
-208,-96,-976
-208,-96,-976
-208,-80,-976
-208,-96,-976
-208,-96,-976
-208,-80,-976
-208,-80,-976
-192,-80,-976
-192,-80,-976
-208,-80,-976
-208,-80,-976
-208,-80,-976
-208,-96,-976
-192,-96,-992
-192,-96,-992
-208,-96,-976
-208,-96,-976
-208,-112,-992
-208,-96,-976
-208,-96,-976
-208,-96,-992
-208,-96,-992
-208,-96,-992
-208,-96,-992
-208,-96,-992
-192,-96,-976
-192,-96,-976
-208,-80,-976
-208,-96,-976
-208,-96,-976
-208,-80,-976
-208,-80,-976
-192,-80,-976
-208,-64,-976
-208,-64,-976
-192,-64,-976
-192,-64,-976
-208,-80,-992
-208,-80,-992
-208,-80,-992
-208,-96,-992
-208,-96,-992
-192,-80,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-96,-960
-208,-96,-960
-224,-96,-976
-224,-96,-976
-208,-96,-976
-208,-96,-976
-208,-80,-992
-192,-80,-992
-192,-80,-992
-208,-80,-992
-208,-96,-992
-208,-96,-992
-208,-96,-976
-208,-96,-976
-208,-80,-976
-208,-80,-976
-208,-96,-976
-208,-96,-976
-208,-96,-976
-208,-80,-976
-208,-80,-976
-208,-80,-976
-208,-80,-976
