x,y,z
304,-48,-944
304,-48,-960
304,-48,-960
304,-48,-960
304,-48,-960
304,-64,-944
304,-64,-960
304,-64,-960
304,-64,-960
304,-64,-960
304,-64,-960
304,-80,-960
304,-80,-960
304,-64,-960
304,-64,-960
304,-64,-960
304,-64,-960
304,-64,-928
304,-80,-912
304,-80,-912
288,-80,-912
288,-80,-912
272,-80,-880
208,-112,-800
208,-112,-800
144,-144,-800
144,-144,-800
160,-112,-720
160,-112,-720
256,-128,-912
256,-128,-912
432,-80,-1424
720,192,-2048
720,192,-2048
1024,448,-2048
1024,448,-2048
1216,400,-2048
1312,80,-2048
1312,80,-2048
1536,0,-2048
1536,0,-2048
1904,80,-2048
2048,-272,-2048
2048,-272,-2048
2048,-448,-2048
2048,-384,-2016
2048,-384,-2016
2048,-480,-1440
2048,-480,-1440
2048,-432,-912
2048,-272,-320
2048,-272,-320
2048,-192,336
2048,-192,336
1680,-192,832
1680,-192,832
1264,-144,1344
704,224,2032
704,224,2032
368,464,1904
208,544,1248
208,544,1248
64,496,1168
-80,432,1008
-80,432,1008
-192,320,880
-192,320,880
-304,256,736
-304,256,736
-432,144,560
-560,32,416
-560,32,416
-688,-16,384
-784,-16,304
-864,16,240
-896,64,160
-896,64,160
-928,64,160
-928,64,160
-976,48,256
-1008,16,288
-1008,16,288
-1040,32,320
-1040,32,320
-1040,48,336
-1024,96,272
-1024,96,272
-1024,96,224
-1024,96,224
-1008,80,208
-992,80,192
-992,80,192
-976,80,208
-976,80,208
-992,64,256
-992,48,256
-992,48,256
-992,48,272
-992,48,272
-992,48,240
-976,48,208
-976,48,208
-976,48,192
-976,48,192
-976,48,176
-976,48,176
-976,48,176
-976,64,192
-976,64,192
-976,64,208
-992,64,208
-992,64,208
-992,80,208
-992,80,208
-992,80,192
-992,80,176
-992,80,176
-992,80,176
-992,96,176
-992,96,176
-992,80,176
-992,80,176
-992,80,176
-992,64,176
-992,64,176
