x,y,z
-64,0,-992
-64,16,-992
-64,16,-992
-64,0,-992
-64,0,-992
-64,0,-992
-64,-16,-992
-64,-16,-992
-48,-16,-1008
-48,-32,-1024
-48,-32,-1024
-48,-32,-1024
-48,-32,-1024
-48,-32,-1024
-48,-32,-1008
-48,-32,-1008
-48,-32,-992
-48,-32,-992
-48,-32,-992
-48,-32,-992
-48,-32,-992
-48,-16,-992
-48,-16,-992
-64,-48,-800
-112,-96,-512
-112,-96,-512
-80,-176,-336
-80,-176,-336
32,-208,-720
160,-128,-880
160,-128,-880
352,-80,-720
352,-80,-720
608,-16,-1024
608,-16,-1024
912,96,-1680
1056,464,-2048
1056,464,-2048
1200,592,-2048
1200,592,-2048
1376,576,-2048
1376,576,-2048
1680,592,-2048
1680,592,-2048
2048,496,-2048
2048,496,-2048
2048,496,-2048
2048,384,-2048
2048,176,-2048
2048,176,-2048
2048,-80,-2048
2048,-80,-2048
2048,-240,-1344
2048,-240,-1344
2048,-400,-304
2048,-512,784
2048,-512,784
2048,-672,1376
1888,-432,2032
1888,-432,2032
1088,400,2032
1088,400,2032
608,640,2016
448,544,1296
448,544,1296
304,352,1024
304,352,1024
128,272,800
-64,288,784
-64,288,784
-224,256,640
-224,256,640
-352,176,448
-640,-16,512
-640,-16,512
-736,16,512
-736,16,512
-832,96,480
-896,128,400
-896,128,400
-928,112,368
-928,112,368
-960,48,368
-976,0,432
-976,0,432
-992,48,432
-992,48,432
-976,128,368
-976,160,336
-976,160,336
-976,144,304
-976,144,304
-976,128,304
-992,128,320
-992,128,320
-976,112,320
-976,112,320
-976,96,320
-960,112,288
-960,112,288
-960,80,304
-960,80,304
-960,80,304
-960,80,288
-960,80,288
-944,96,288
-944,96,288
-928,112,320
-928,112,320
-944,112,320
-944,112,336
-944,112,336
-928,112,352
-928,128,320
-928,128,320
-928,112,320
-944,112,336
-944,112,336
-944,112,336
-944,112,336
-960,112,336
-960,96,336
-960,96,336
-976,96,304
-976,96,304
-976,80,320
