x,y,z
-256,-240,-960
-240,-208,-1008
-240,-160,-1024
-240,-160,-1024
-272,-176,-992
-256,-160,-992
-256,-160,-992
-256,-160,-1008
-256,-160,-1008
-208,-112,-992
-256,-128,-976
-256,-128,-976
-256,-160,-992
-240,-128,-992
-240,-128,-992
-240,-144,-992
-240,-144,-992
-272,-112,-944
-272,-112,-944
-304,-80,-912
-304,16,-928
-304,16,-928
-304,-16,-864
-304,-16,-864
-304,48,-832
-304,48,-832
-224,160,-784
-176,208,-736
-176,208,-736
-16,144,-640
-16,144,-640
288,592,-544
624,1264,-592
624,1264,-592
800,2000,-736
800,2000,-736
848,2048,-768
944,2048,-624
944,2048,-624
1088,2048,-464
1088,2048,-464
1280,2048,-544
1760,1824,-560
1760,1824,-560
2048,816,-640
2048,816,-640
2048,-128,-672
2048,-816,-864
2048,-816,-864
2048,-1424,-1136
2048,-1424,-1136
2048,-1712,-1520
1664,-1584,-1296
1664,-1584,-1296
1184,-1760,-1072
1184,-1760,-1072
640,-1664,-816
496,-1264,-896
496,-1264,-896
400,-848,-992
352,-736,-832
352,-736,-832
224,-800,-768
224,-800,-768
176,-704,-784
144,-640,-848
144,-640,-848
112,-560,-896
112,-560,-896
96,-480,-960
96,-384,-1024
96,-384,-1024
80,-304,-1088
80,-304,-1088
64,-304,-1168
48,-336,-1184
48,-336,-1184
48,-336,-1168
48,-336,-1168
48,-368,-1120
48,-336,-1088
112,-304,-1024
112,-304,-1024
112,-256,-992
112,-256,-992
96,-208,-944
96,-176,-944
96,-128,-976
96,-128,-976
16,-112,-944
-64,-112,-880
-64,-112,-880
-96,-144,-912
-96,-144,-912
-96,-224,-960
-48,-224,-1072
-48,-224,-1072
0,-160,-1104
16,-144,-1136
16,-144,-1136
16,-96,-1088
16,-96,-1088
16,-64,-1008
0,-80,-976
0,-80,-976
0,-48,-944
0,-48,-944
-16,-16,-944
-16,-32,-896
-16,-32,-896
-48,-48,-864
-48,-48,-864
-64,-32,-880
-96,0,-800
-96,0,-800
-96,32,-784
-96,32,-784
-96,112,-944
-64,96,-1072
-64,96,-1072
-64,80,-1136
-64,80,-1136
-64,80,-1136
-96,96,-1072
