x,y,z
-128,96,-960
-112,128,-976
-144,256,-992
-144,256,-992
-80,80,-992
-80,80,-992
-96,48,-1040
-80,112,-1088
-80,112,-1088
-96,64,-1104
-112,32,-992
-112,32,-992
-112,32,-960
-112,32,-960
-96,48,-992
-80,80,-992
-80,80,-992
-96,64,-992
-96,64,-992
-96,64,-928
-112,64,-944
-112,64,-944
-96,48,-944
-96,48,-944
-80,48,-976
-48,48,-1120
-48,48,-1120
-64,80,-1072
-64,80,-1072
-144,32,-832
-224,-16,-816
-224,-16,-816
-160,32,-816
-160,32,-816
-64,144,-880
80,64,-672
80,64,-672
352,672,-576
400,1856,-256
352,2048,-320
592,2048,-320
592,2048,-320
816,2048,-512
816,2048,-512
1008,2048,-544
1008,2048,-544
1440,2048,-544
1952,2048,-176
1952,2048,-176
2048,1696,160
2048,816,48
2048,816,48
2048,32,-448
2048,32,-448
2048,-864,-1184
2048,-1520,-1872
2048,-1520,-1872
2048,-1632,-1664
2048,-1632,-1664
1488,-1760,-1104
1488,-1760,-1104
1024,-1424,-848
848,-960,-976
848,-960,-976
704,-832,-1008
704,-832,-1008
544,-944,-912
416,-848,-752
416,-848,-752
352,-720,-672
352,-720,-672
272,-624,-704
256,-496,-800
208,-368,-928
208,-368,-928
208,-368,-928
160,-256,-960
112,-240,-976
112,-240,-976
80,-272,-944
80,-272,-944
64,-320,-992
80,-272,-1040
80,-272,-1040
80,-192,-1056
80,-144,-1056
80,-144,-1056
80,-144,-1056
96,-128,-1088
128,-160,-1088
128,-160,-1088
144,-128,-1072
144,-128,-1072
176,-128,-944
176,-112,-896
176,-112,-896
144,-144,-880
96,-224,-912
96,-224,-912
96,-256,-944
96,-256,-944
144,-192,-864
144,-112,-848
144,-112,-848
176,-96,-864
176,-96,-864
144,-112,-1008
112,-160,-1056
112,-160,-1056
