x,y,z
592,0,-816
592,0,-800
592,0,-800
592,0,-800
592,0,-800
592,0,-800
592,-48,-800
592,-48,-800
608,0,-784
640,48,-784
640,48,-784
624,16,-800
608,-16,-784
608,-16,-784
640,0,-784
640,0,-784
656,32,-752
640,16,-672
640,16,-672
592,0,-640
592,0,-640
576,-32,-624
560,-64,-608
560,-64,-608
608,-80,-640
608,-80,-640
656,-80,-720
704,-48,-720
704,-48,-720
752,-16,-688
752,-16,-688
768,16,-624
752,0,-608
752,0,-608
800,64,-624
800,64,-624
848,64,-688
848,64,-688
896,16,-624
992,16,-752
992,16,-752
1296,64,-1152
1520,192,-1520
1520,192,-1520
1712,176,-1712
1712,176,-1712
1792,32,-1792
1792,32,-1792
1904,16,-1856
1904,16,-1856
2048,32,-1904
2048,-16,-1888
2048,-16,-1888
2048,16,-1872
2048,16,-1872
2048,48,-1680
2048,-16,-1360
2048,-16,-1360
2048,-32,-1120
2048,-32,-1120
2048,112,-912
2048,112,-912
2048,64,-576
2048,-160,-368
2048,-160,-368
2048,-352,-304
2048,-352,-304
2048,-512,-368
2048,-544,-352
2048,-544,-352
2048,-544,-192
2048,-544,-192
1936,-640,-128
1744,-640,-32
1744,-640,-32
1616,-512,144
1616,-512,144
1424,-288,544
1168,-304,992
1168,-304,992
832,-288,1504
832,-288,1504
496,-144,2032
176,-48,2032
176,-48,2032
64,128,1984
64,128,1984
16,288,1696
16,288,1696
-16,288,1344
-80,256,1104
-80,256,1104
-208,208,1088
-208,208,1088
-320,208,1040
-432,256,960
-432,256,960
-544,272,880
-544,272,880
-640,224,848
-720,208,832
-720,208,832
-752,224,768
-768,240,672
-768,240,672
-784,240,608
-784,240,608
-832,176,608
-832,176,608
-848,32,656
-864,-48,640
-864,-48,640
-848,-64,624
-832,32,576
-816,96,576
-784,96,576
-784,96,576
-784,80,624
-784,80,624
-784,96,640
-768,112,688
-768,112,688
-768,128,656
-768,128,656
