x,y,z
656,64,-800
656,64,-800
656,64,-800
656,48,-784
656,32,-784
656,32,-784
656,32,-768
656,32,-768
656,16,-768
656,16,-784
656,16,-784
656,16,-784
656,0,-768
656,0,-768
656,0,-768
656,0,-768
656,16,-768
656,16,-768
656,16,-752
656,32,-768
656,32,-768
640,48,-768
624,48,-720
624,48,-720
608,16,-672
608,16,-672
592,0,-672
608,-48,-592
608,-48,-592
608,-48,-512
608,-48,-512
592,64,-528
576,80,-544
576,80,-544
688,16,-512
688,16,-512
880,96,-608
992,176,-784
992,176,-784
1024,144,-784
1024,144,-784
1024,96,-736
1136,160,-976
1136,160,-976
1392,144,-1312
1392,144,-1312
1680,-32,-1584
1824,-16,-1680
1824,-16,-1680
2032,288,-1584
2032,288,-1584
2048,464,-1696
2048,368,-1872
2048,368,-1872
2048,352,-1776
2048,432,-1584
2048,432,-1584
2048,448,-1264
2048,448,-1264
2048,304,-976
2048,304,-976
2048,0,-944
2048,0,-944
2048,-368,-1136
2048,-544,-1136
2048,-544,-1136
2048,-720,-848
2048,-832,-304
2048,-720,16
2048,-752,224
2048,-752,224
2048,-432,496
2048,-432,496
1664,-400,448
1344,-320,592
1344,-320,592
1120,-176,1040
1120,-176,1040
880,-16,1568
624,160,1840
624,160,1840
400,320,1840
400,320,1840
224,368,1632
128,320,1392
128,320,1392
64,288,1216
64,288,1216
-48,288,1168
-208,240,1216
-208,240,1216
-352,176,1184
-352,176,1184
-464,128,1088
-544,176,960
-544,176,960
-608,240,848
-608,240,848
-672,240,768
-736,208,720
-736,208,720
-768,192,688
-768,192,688
-768,208,672
-768,208,672
-768,208,640
-768,192,656
-768,192,656
-784,144,688
-784,144,688
-784,128,704
-768,128,720
-768,128,720
-752,144,704
-752,144,704
-736,144,704
-752,128,720
-752,128,720
-752,128,720
-752,128,720
-736,144,704
-720,176,672
-720,176,672
-720,192,656
-720,192,656
-704,176,640
