x,y,z
464,144,-912
464,144,-912
464,144,-912
464,144,-912
464,144,-896
464,144,-896
448,144,-912
448,144,-912
464,144,-896
464,144,-896
464,144,-912
464,144,-896
464,144,-896
448,144,-896
448,144,-896
464,144,-896
464,144,-896
464,144,-896
464,144,-896
464,144,-896
464,144,-896
464,144,-896
464,128,-912
464,128,-912
464,128,-912
464,128,-896
480,144,-912
480,144,-912
480,144,-896
480,144,-896
448,144,-896
400,128,-896
400,128,-896
368,112,-864
368,112,-864
368,96,-816
432,96,-848
432,96,-848
496,144,-1008
592,224,-1136
592,224,-1136
656,288,-1568
656,288,-1568
768,384,-1648
768,384,-1648
864,352,-1744
976,304,-1824
976,304,-1824
1136,288,-1824
1360,288,-1888
1360,288,-1888
1568,288,-2048
1568,288,-2048
1696,208,-2048
1696,16,-2016
1696,16,-2016
1680,-128,-1712
1680,-128,-1712
1664,-160,-1536
1616,-272,-1392
1616,-272,-1392
1472,-336,-1152
1472,-336,-1152
1392,-352,-992
1232,-400,-720
1232,-400,-720
1072,-320,-528
1072,-320,-528
928,-256,-176
768,-160,176
768,-160,176
512,-128,448
288,-32,592
176,112,704
80,272,784
80,272,784
16,384,832
16,384,832
-48,448,816
-144,448,784
-144,448,784
-208,448,784
-208,448,784
-272,432,848
-368,464,848
-368,464,848
-448,464,848
-512,480,816
-512,480,816
-576,480,800
-576,480,800
-640,464,752
-704,464,688
-704,464,688
-736,464,656
-736,464,656
-752,496,656
-752,528,640
-752,528,640
-752,528,592
-752,528,592
-768,528,560
-768,528,512
-768,528,512
-784,512,480
-784,512,480
-768,512,448
-752,496,416
-752,496,416
-752,512,400
-752,512,400
-736,496,400
-720,512,400
-720,512,400
-720,512,400
-720,512,400
-704,512,400
-720,512,384
-720,512,384
-720,528,400
-736,512,400
-736,512,400
-752,512,400
-752,512,400
-752,496,416
