x,y,z
320,48,-960
320,48,-960
320,48,-976
336,48,-960
336,48,-960
336,48,-960
336,48,-960
336,48,-960
336,48,-960
352,48,-960
336,32,-976
336,32,-976
352,48,-912
352,48,-912
368,48,-912
320,32,-976
320,32,-976
352,-16,-976
352,-16,-976
352,48,-960
352,80,-992
352,80,-992
400,48,-1136
400,48,-1136
352,-32,-1408
336,-96,-1600
336,-96,-1600
416,-48,-1824
416,-48,-1824
672,64,-2016
896,48,-2048
896,48,-2048
896,-80,-2048
896,-80,-2048
960,-80,-2048
1072,-144,-2048
1072,-144,-2048
1088,-256,-2048
1088,-256,-2048
1184,-272,-2048
1312,-240,-1872
1312,-240,-1872
1312,-288,-1696
1312,-288,-1696
1392,-352,-1808
1472,-352,-1728
1472,-352,-1728
1488,-336,-960
1264,-176,-512
1264,-176,-512
992,-160,-256
992,-160,-256
736,-112,256
480,-32,768
480,-32,768
256,80,1056
256,80,1056
112,160,1184
-48,272,992
-48,272,992
-144,288,752
-144,288,752
-256,256,544
-352,288,528
-352,288,528
-448,320,512
-448,320,512
-528,336,512
-624,320,496
-624,320,496
-704,288,448
-784,272,384
-784,272,384
-848,272,384
-848,272,384
-896,256,400
-896,256,400
-912,272,400
-944,272,352
-944,272,352
-960,256,304
-1008,240,272
-1008,240,272
-1008,240,272
-1008,240,272
-1008,240,240
-1008,240,240
-976,256,192
-976,256,192
-944,272,160
-928,288,144
-928,288,144
-928,288,112
-928,288,112
-896,288,160
-896,304,144
-896,304,144
-880,320,144
-880,320,144
-880,320,144
-912,288,160
-912,288,160
-912,272,176
-912,272,176
-928,256,176
-928,240,192
-928,240,192
-912,240,208
-912,240,208
-896,240,208
-880,224,192
-880,224,192
-848,240,176
-832,256,192
-832,256,192
-816,240,176
-816,240,176
-784,256,176
-752,240,192
-752,240,192
-800,208,176
-800,208,176
-832,208,96
-832,208,96
