x,y,z
464,144,-912
464,144,-896
464,144,-912
464,144,-912
448,144,-912
448,144,-912
448,160,-912
448,144,-896
448,144,-896
448,144,-896
448,144,-896
448,144,-896
448,160,-896
448,160,-896
448,160,-896
448,160,-896
464,144,-896
464,160,-896
464,160,-896
448,160,-896
448,160,-896
448,144,-896
448,144,-912
448,144,-912
448,144,-912
448,144,-912
464,144,-896
464,144,-912
464,144,-912
464,160,-912
464,160,-912
400,128,-896
336,96,-848
336,96,-848
368,208,-848
368,208,-848
432,352,-944
528,304,-1008
528,304,-1008
672,192,-1584
672,192,-1584
832,176,-2048
1040,304,-2048
1040,304,-2048
1168,144,-2048
1296,48,-2048
1296,48,-2048
1488,144,-2048
1488,144,-2048
1520,80,-2048
1440,-96,-1856
1440,-96,-1856
1520,-224,-1696
1520,-224,-1696
1536,-336,-1568
1536,-336,-1568
1568,-368,-1664
1664,-512,-1552
1664,-512,-1552
1664,-496,-1088
1664,-496,-1088
1568,-304,-416
1360,-112,96
1072,-160,240
816,-32,880
816,-32,880
496,64,1024
304,176,1248
304,176,1248
112,304,1408
112,304,1408
-48,384,1264
-160,432,928
-160,432,928
-256,416,736
-256,416,736
-368,384,688
-480,368,640
-480,368,640
-592,352,608
-592,352,608
-672,336,592
-720,336,576
-720,336,576
-784,320,560
-784,320,560
-864,288,480
-896,288,416
-896,288,416
-896,320,336
-896,320,336
-848,368,288
-832,352,304
-832,352,304
-800,320,320
-800,320,320
-784,288,352
-752,288,320
-752,288,320
-688,320,256
-656,336,176
-656,336,176
-640,288,112
-640,288,112
-688,224,64
-672,224,-16
-672,224,-16
-640,256,-128
-640,256,-128
-624,272,-240
-592,256,-288
-592,256,-288
-576,208,-336
-576,208,-336
-544,176,-384
-496,176,-480
-496,176,-480
-432,224,-560
-432,224,-560
-352,224,-608
-576,448,-704
-576,448,-704
-256,208,-736
-256,208,-736
-176,192,-736
-176,192,-736
