x,y,z
-672,128,-688
-672,128,-688
-656,112,-672
-672,112,-672
-672,112,-672
-672,96,-672
-672,96,-672
-672,80,-688
-672,80,-704
-672,80,-704
-672,96,-720
-672,96,-720
-672,96,-736
-688,96,-736
-688,96,-736
-688,96,-720
-688,96,-720
-720,80,-672
-736,80,-592
-736,80,-592
-768,112,-432
-768,112,-432
-784,128,-272
-816,160,-96
-816,160,-96
-816,144,192
-768,128,416
-768,128,416
-640,112,528
-640,112,528
-448,96,496
-448,96,496
-256,64,432
-48,-32,336
-48,-32,336
272,-144,-32
480,-208,-528
480,-208,-528
624,-208,-720
624,-208,-720
832,-144,-800
992,-96,-880
992,-96,-880
1168,48,-848
1168,48,-848
1344,144,-736
1344,144,-736
1440,224,-848
1456,160,-1008
1456,160,-1008
1440,0,-1040
1440,0,-1040
1472,48,-1152
1968,304,-1232
1968,304,-1232
2048,1408,-2048
2048,1408,-2048
2048,96,-448
1312,752,-1248
1312,752,-1248
480,0,208
480,0,208
384,112,224
240,-352,-32
240,-352,-32
992,-32,-608
992,-32,-608
1392,128,-992
1344,80,-624
1344,80,-624
1056,32,-528
1056,32,-528
816,16,-416
784,-16,-304
784,-16,-304
848,-32,-368
848,-32,-368
960,16,-384
1008,32,-448
1008,32,-448
992,32,-480
992,32,-480
928,16,-448
880,-16,-416
880,-16,-416
896,0,-432
896,0,-432
912,0,-432
928,0,-448
928,0,-448
944,16,-480
944,0,-480
944,0,-480
944,-16,-496
944,-16,-496
976,-16,-528
976,-16,-528
960,32,-512
880,-16,-304
880,-16,-304
896,48,-528
880,0,-576
880,0,-576
880,-16,-560
880,-16,-560
848,-16,-560
832,-16,-496
832,-16,-496
816,32,-464
816,32,-464
800,-48,-480
816,-80,-544
816,-80,-544
848,-96,-576
848,-96,-576
896,-64,-608
928,-32,-640
928,-32,-640
976,0,-688
976,0,-688
1040,32,-736
1104,16,-832
1104,16,-832
1152,0,-912
