x,y,z
-672,128,-704
-672,112,-704
-672,112,-720
-672,112,-720
-672,112,-720
-672,112,-720
-688,112,-704
-688,112,-704
-672,112,-704
-672,112,-704
-672,112,-704
-672,112,-704
-672,112,-704
-656,112,-704
-672,96,-704
-672,96,-704
-672,96,-720
-688,112,-704
-688,112,-704
-672,128,-688
-672,128,-688
-656,128,-656
-656,112,-624
-656,112,-624
-656,112,-608
-656,112,-608
-640,112,-576
-640,128,-464
-640,128,-464
-624,128,-320
-624,128,-320
-608,80,-160
-560,64,-80
-560,64,-80
-496,48,-16
-496,48,-16
-416,48,48
-224,112,-144
-224,112,-144
-48,112,-384
-48,112,-384
64,16,-448
224,-32,-528
224,-32,-528
416,-80,-672
544,-128,-1008
544,-128,-1008
576,-304,-1040
576,-304,-1040
704,-256,-992
704,-256,-992
832,-176,-1024
944,-176,-976
944,-176,-976
1072,-112,-1072
1152,-192,-1008
1152,-192,-1008
1200,-112,-1392
1200,-112,-1392
1232,-192,-1200
1344,-48,-1232
1344,-48,-1232
1312,-112,-1328
1312,-112,-1328
1312,-208,-1312
1408,-80,-1344
1408,-80,-1344
1248,-16,-736
1248,-16,-736
976,-64,-624
800,-128,-400
720,-192,-432
704,-224,-368
704,-224,-368
704,-176,-272
800,-112,-432
800,-112,-432
944,-96,-624
944,-96,-624
1040,-112,-752
1008,-144,-560
1008,-144,-560
896,-160,-560
896,-160,-560
864,-128,-480
816,-144,-432
816,-144,-432
816,-176,-432
816,-176,-432
864,-144,-496
912,-144,-512
912,-144,-512
912,-144,-560
912,-144,-560
880,-144,-512
848,-160,-480
848,-160,-480
848,-144,-496
864,-144,-528
864,-144,-528
864,-160,-512
864,-160,-512
880,-160,-512
864,-144,-528
864,-144,-528
864,-144,-528
864,-144,-528
848,-144,-528
864,-144,-528
864,-144,-528
848,-144,-512
848,-144,-512
848,-160,-528
864,-128,-576
864,-128,-576
880,-112,-576
880,-112,-576
864,-112,-560
848,-144,-592
848,-144,-592
864,-112,-640
864,-112,-640
896,-80,-656
928,-48,-736
928,-48,-736
