x,y,z
-128,-112,-992
-112,-112,-992
-112,-112,-992
-128,-96,-992
-128,-96,-992
-128,-96,-992
-128,-112,-1008
-128,-112,-1008
-112,-96,-1024
-112,-96,-1024
-96,-96,-1040
-80,-128,-1024
-80,-128,-1024
-64,-128,-992
-32,-144,-976
-32,-144,-976
32,-144,-976
32,-144,-976
112,-176,-928
192,-288,-928
192,-288,-928
352,-384,-992
352,-384,-992
496,-464,-960
480,-752,-864
480,-752,-864
320,-992,-944
320,-992,-944
224,-1088,-992
176,-1344,-1344
176,-1344,-1344
128,-1744,-1424
128,-1744,-1424
272,-2032,-1232
896,-2032,-784
896,-2032,-784
1744,-1520,-432
1744,-1520,-432
2048,-720,-656
2048,400,-912
2048,400,-912
1600,1152,-1056
1152,1504,-1232
1152,1504,-1232
896,1760,-1344
896,1760,-1344
672,1680,-1312
672,1680,-1312
464,1264,-1152
288,880,-1040
288,880,-1040
128,640,-1040
0,400,-976
0,400,-976
-144,160,-880
-144,160,-880
-224,16,-832
-272,16,-848
-272,16,-848
-304,16,-848
-304,16,-848
-304,32,-848
-288,48,-864
-288,48,-864
-272,64,-912
-272,64,-912
-256,80,-944
-256,80,-944
-272,96,-944
-272,96,-944
-256,96,-912
-256,96,-912
-272,96,-912
-272,96,-928
-272,96,-928
-256,80,-944
-272,64,-960
-272,64,-960
-272,64,-960
-272,64,-960
-288,48,-976
-288,64,-960
-288,64,-960
-272,64,-976
-272,64,-976
-288,80,-992
-288,64,-992
-288,64,-992
-304,48,-976
-304,32,-960
-304,32,-960
-304,32,-960
-304,32,-960
-304,48,-960
-304,48,-960
-304,64,-960
-304,64,-960
-288,80,-960
-272,80,-976
-272,80,-976
-272,80,-976
-272,80,-976
-256,80,-1008
-256,80,-1024
-256,80,-1024
-256,64,-1008
-256,64,-1008
-272,32,-960
-288,16,-928
-288,16,-928
-304,0,-912
-304,0,-912
-304,-16,-912
-304,0,-928
-304,0,-928
-304,0,-960
-304,0,-960
-304,0,-928
-304,0,-928
-304,0,-928
-288,0,-960
-288,0,-960
-288,0,-976
-288,0,-976
-288,0,-976
-288,0,-976
