x,y,z
-112,160,-1008
-112,176,-992
-112,176,-992
-112,176,-976
-112,192,-992
-112,192,-992
-112,176,-992
-112,176,-992
-96,208,-1008
-96,208,-1008
-128,192,-1008
-112,208,-1008
-112,208,-1008
-96,240,-976
-16,272,-1008
-16,272,-1008
48,272,-1008
48,272,-1008
32,144,-1200
32,144,-1200
144,-144,-1264
368,-544,-1200
368,-544,-1200
544,-1056,-928
528,-1664,-688
528,-1664,-688
288,-2032,-1248
288,-2032,-1248
-32,-2032,-2048
448,-2032,-2048
448,-2032,-2048
1616,-1680,-1600
1616,-1680,-1600
2048,-1472,-928
2048,-1200,-608
2048,-1200,-608
2048,272,-128
2048,272,-128
2048,1344,-304
2048,1984,-576
2048,1984,-576
2048,2048,-544
1584,1616,-448
1584,1616,-448
1328,992,-256
1328,992,-256
1104,864,-240
848,832,-320
848,832,-320
688,848,-320
688,848,-320
528,672,-528
480,640,-656
480,640,-656
432,496,-816
432,496,-816
464,464,-928
464,464,-928
496,512,-976
512,560,-944
512,560,-944
496,560,-960
496,560,-960
448,416,-912
432,352,-976
432,352,-976
464,480,-944
464,480,-944
464,560,-864
464,560,-864
416,512,-800
416,512,-800
384,464,-784
352,400,-848
352,400,-848
352,368,-928
352,368,-928
368,432,-976
384,448,-912
384,448,-912
416,496,-896
464,512,-816
480,464,-816
480,464,-816
480,528,-880
448,384,-848
448,384,-848
480,432,-1088
480,432,-1088
512,528,-1088
544,688,-1024
544,688,-1024
480,640,-768
480,640,-768
352,512,-752
256,432,-848
256,432,-848
224,448,-880
224,448,-880
192,512,-896
176,544,-912
176,544,-912
128,432,-880
128,432,-880
80,352,-944
0,272,-896
0,272,-896
-64,272,-928
-64,272,-928
-64,352,-912
-64,400,-912
-64,400,-912
-64,400,-896
-64,400,-896
-80,352,-880
-144,288,-864
-144,288,-864
-192,208,-816
-240,144,-848
-240,144,-848
-240,160,-896
-240,160,-896
-192,320,-944
-160,416,-928
-160,416,-928
