x,y,z
-224,64,-976
-208,64,-976
-208,64,-976
-208,80,-976
-208,80,-992
-208,80,-992
-208,80,-992
-208,80,-992
-208,64,-992
-208,64,-992
-208,64,-992
-208,64,-976
-224,64,-976
-224,64,-976
-224,64,-960
-224,64,-960
-224,96,-944
-240,112,-944
-240,112,-944
-288,80,-880
-288,80,-880
-352,-48,-832
-320,-128,-768
-320,-128,-768
-32,-16,-784
-32,-16,-784
496,512,-960
1088,1216,-1072
1088,1216,-1072
1360,2032,-944
1360,2032,-944
1312,2048,-480
2048,2048,-160
2048,2048,-160
2048,2048,-416
2048,2048,-416
2048,1088,-1280
2048,128,-1584
2048,128,-1584
2048,-1072,-1344
2048,-1072,-1344
2048,-1600,-1088
2048,-1872,-592
2048,-1872,-592
2048,-2032,-176
2048,-2032,-176
1568,-2032,-1056
1104,-2032,-1360
1104,-2032,-1360
1152,-1296,-448
1152,-1296,-448
1200,-672,-224
1040,-784,-912
1040,-784,-912
736,-1056,-1360
736,-1056,-1360
624,-880,-1376
528,-528,-1264
528,-528,-1264
384,-320,-1136
272,-144,-1184
272,-144,-1184
192,-64,-1104
192,-64,-1104
160,32,-1024
128,0,-960
128,0,-960
112,-64,-960
112,-64,-960
96,-128,-976
112,-176,-976
112,-176,-976
160,-128,-992
160,-128,-992
192,-64,-1008
160,-128,-1024
160,-128,-1024
160,-192,-1024
160,-192,-1024
176,-208,-1040
192,-224,-1008
192,-224,-1008
192,-224,-976
192,-224,-976
176,-192,-960
192,-192,-992
192,-192,-992
208,-240,-1008
208,-240,-1008
208,-320,-1040
208,-400,-1040
208,-400,-1040
224,-448,-992
224,-448,-944
224,-448,-944
272,-416,-928
272,-416,-928
288,-368,-928
288,-368,-928
256,-464,-960
240,-544,-1008
240,-544,-1008
240,-592,-1152
288,-576,-1264
288,-576,-1264
384,-368,-1216
384,-368,-1216
336,-352,-1072
256,-416,-1040
256,-416,-1040
208,-640,-960
208,-640,-960
352,-464,-992
528,16,-768
528,16,-768
480,128,-848
480,128,-848
384,80,-880
384,80,-880
400,144,-976
464,288,-976
464,288,-976
400,224,-880
