x,y,z
-48,160,-992
-48,160,-992
-48,160,-992
-64,144,-992
-64,144,-992
-48,160,-992
-48,160,-992
-64,160,-992
-64,160,-992
-64,160,-992
-64,160,-992
-64,160,-992
-64,160,-976
-64,160,-976
-48,160,-992
-48,160,-992
-64,160,-992
-64,144,-992
-64,144,-992
-64,128,-992
-64,128,-992
-64,144,-976
-64,144,-976
-64,144,-976
-64,144,-992
-64,144,-992
-64,160,-992
-64,176,-992
-64,176,-992
-64,176,-1008
-64,176,-1008
-32,208,-1008
-48,304,-1056
-48,304,-1056
-32,400,-1088
-32,400,-1088
0,464,-1136
0,464,-1136
16,480,-1120
32,480,-1040
32,480,-1040
112,496,-1024
112,496,-1024
224,448,-960
464,368,-1056
464,368,-1056
768,240,-1232
768,240,-1232
1056,0,-1296
1280,-224,-1216
1280,-224,-1216
1392,-496,-1120
1392,-496,-1120
1456,-832,-1184
1536,-1216,-1264
1536,-1216,-1264
1632,-1536,-1312
1632,-1536,-1312
1904,-2032,-1456
2048,-2032,-1360
2048,-2032,-1360
2048,-2032,-1344
2048,-2032,-1344
2048,-2032,-1664
2048,-1696,-1968
2048,-1696,-1968
2048,-1824,-1520
2048,-1648,-592
2048,-1648,-592
2048,-320,112
2048,-320,112
2048,2048,-1312
2048,2048,-1312
2048,2048,-2048
2048,2048,-1776
2048,2048,-1776
1984,2048,-768
1168,1440,-704
608,864,-992
288,240,-1072
288,240,-1072
48,-192,-880
48,-192,-880
-192,-320,-608
-400,-272,-368
-400,-272,-368
-544,-256,-272
-576,-208,-384
-576,-208,-384
-528,-176,-640
-528,-176,-640
-480,-176,-816
-480,-144,-832
-480,-144,-832
-480,-176,-784
-480,-176,-784
-496,-208,-752
-496,-208,-752
-528,-208,-688
-576,-208,-688
-576,-208,-688
-592,-208,-752
-576,-240,-848
-576,-240,-848
-592,-272,-880
-592,-272,-880
-608,-288,-880
-608,-304,-848
-608,-304,-848
-608,-288,-784
-608,-288,-784
-608,-256,-784
-560,-208,-848
-560,-208,-848
-528,-176,-912
-528,-176,-912
-512,-144,-912
-512,-144,-912
-512,-144,-912
-512,-176,-864
-512,-176,-864
-512,-208,-832
-512,-208,-832
-528,-192,-784
