x,y,z
-224,0,-992
-208,0,-1024
-208,0,-1024
-192,0,-1024
-192,16,-1024
-192,16,-1024
-192,0,-992
-192,0,-992
-208,0,-992
-192,0,-992
-192,0,-992
-208,-16,-992
-208,-16,-992
-208,-16,-976
-208,-32,-960
-208,-32,-960
-208,-16,-976
-208,-16,-976
-192,-16,-976
-208,-32,-960
-208,-32,-960
-208,-32,-944
-208,-32,-944
-224,-32,-944
-240,-48,-928
-240,-48,-928
-256,-128,-928
-272,-176,-864
-272,-176,-864
-272,-64,-832
-272,-64,-832
-160,160,-816
-160,160,-816
-16,736,-720
192,1520,-672
192,1520,-672
816,2048,-816
816,2048,-816
1200,2048,-1136
1472,2048,-1136
1472,2048,-1136
1760,2048,-992
1760,2048,-992
2048,2048,-752
2048,1296,-464
2048,1296,-464
2048,176,-352
2048,176,-352
2048,-976,-400
2048,-1968,-928
2048,-1968,-928
2048,-2032,-1088
1344,-1664,-480
1344,-1664,-480
1056,-1136,-560
1056,-1136,-560
976,-960,-912
832,-944,-784
832,-944,-784
704,-976,-720
704,-976,-720
576,-912,-752
576,-912,-752
448,-832,-672
384,-736,-592
384,-736,-592
304,-624,-624
256,-576,-704
256,-576,-704
256,-464,-736
256,-464,-736
224,-416,-784
224,-416,-784
240,-384,-784
224,-400,-832
224,-400,-832
208,-400,-864
192,-384,-944
192,-384,-944
176,-368,-976
176,-368,-976
128,-352,-976
112,-384,-1040
112,-384,-1040
112,-368,-1072
112,-368,-1072
96,-320,-1040
112,-272,-1056
112,-272,-1056
128,-240,-1056
128,-240,-1056
128,-224,-1024
112,-224,-1008
112,-224,-1008
112,-256,-976
112,-272,-960
112,-272,-960
112,-288,-944
112,-288,-944
128,-288,-928
128,-288,-928
128,-304,-928
144,-336,-896
144,-336,-896
160,-352,-912
192,-384,-944
176,-400,-928
192,-384,-912
192,-384,-912
160,-368,-912
160,-368,-912
144,-368,-896
144,-368,-896
128,-368,-912
128,-352,-928
128,-352,-928
144,-352,-976
144,-352,-976
176,-336,-992
192,-352,-1040
192,-352,-1040
192,-336,-1040
192,-336,-1040
192,-336,-976
